Feature,Importance
Alpha_abs__CP6,0.0008638640475042463
Alpha_mean_env__P2,0.000863372373128688
Gamma_abs__CP1,0.0008623108717322776
Theta_mean_env__CPz,0.0008609342413631865
Alpha_var_env__F5,0.0008579708007371963
Alpha_sync__T8,0.0008566007981717901
Gamma_abs__P9,0.0008531832206316691
Theta_mean_env__F8,0.0008524207072004796
Alpha_sync__CP1,0.0008517986393252771
Alpha_var_env__C4,0.0008508897221515872
Beta_abs__P8,0.0008472619940232786
Theta_mean_env__F6,0.0008470565615892654
Beta_abs__P4,0.0008442997712604199
Theta_abs__FC1,0.0008426815336483433
Gamma_abs__F8,0.0008422985612172717
Alpha_sync__P7,0.0008403975199254545
Alpha_sync__AF4,0.0008399833788643512
Beta_abs__PO8,0.0008387961674983093
Beta_abs__PO7,0.0008368206012963143
Beta_abs__O2,0.0008365366103002263
Alpha_var_env__AF4,0.000835623075264643
Beta_abs__P1,0.0008335272481912876
Theta_abs__CP6,0.0008307349475201714
Alpha_var_env__P3,0.0008300834142949968
Alpha_var_env__F7,0.0008293733395638512
Alpha_sync__P4,0.0008279150234773472
Theta_mean_env__FT7,0.0008274381923974666
Theta_mean_env__P5,0.0008268389255345859
Gamma_abs__P1,0.0008256342345710088
Alpha_sync__TP7,0.0008243308089575014
Beta_abs__PO4,0.000823124421985975
Theta_mean_env__C2,0.0008230674582150422
Theta_mean_env__FC1,0.000822144074161104
Beta_abs__CPz,0.000820706053972947
Alpha_sync__AFz,0.0008206865800661656
Alpha_sync__C2,0.0008206273249731773
Beta_abs__O1,0.0008187341271912418
Gamma_abs__F4,0.0008166936609579799
Theta_mean_env__F3,0.0008163397708916344
Alpha_abs__P2,0.0008151703503511744
Theta_var_env__Cz,0.0008149596769867335
Theta_abs__T7,0.0008145544935878406
Alpha_abs__P10,0.000813073451341385
Theta_mean_env__F4,0.0008125569842132157
Gamma_rel__O1,0.0008123452813454478
Beta_abs__P6,0.0008099377841443455
Theta_mean_env__PO7,0.0008089402783768481
Gamma_abs__P10,0.000806355270443829
Theta_var_env__TP8,0.0008047349630108364
Theta_mean_env__TP7,0.0008035578837914725
Theta_mean_env__FC3,0.0008029950105496799
Alpha_sync__O1,0.0008028874636478244
Theta_mean_env__PO3,0.0008026706237360345
Theta_var_env__P9,0.0008011551110996736
Theta_mean_env__CP2,0.0008004871001194126
Alpha_sync__FC5,0.0008003216942512989
Theta_abs__FC6,0.0008002953811208573
Theta_abs__CP2,0.0007983522386541456
Gamma_rel__P1,0.0007959728112396337
Delta_abs__Fp1,0.0007955809020621487
Theta_abs__CPz,0.0007949089153851595
Gamma_abs__Pz,0.0007946511545456964
Theta_var_env__O2,0.0007944805179112246
Theta_abs__P2,0.0007942776840470825
Beta_abs__TP8,0.0007940958673378819
Gamma_abs__P6,0.0007917045074883226
Theta_abs__P7,0.0007913103770138476
Theta_bursts__PO8,0.0007909943182854643
Theta_mean_env__P2,0.0007899695338476177
Theta_abs__FC3,0.0007892300182410125
Alpha_sync__FT7,0.0007886364256250135
Gamma_rel__Pz,0.0007884775836384797
Theta_bursts__Pz,0.000788316072647233
Beta_abs__P7,0.000786900664361434
Delta_abs__Cz,0.000785243335007663
Gamma_abs__CP6,0.0007840011863325836
Delta_abs__CP4,0.0007831934459862215
Alpha_var_env__Fpz,0.0007830904098145926
Theta_abs__C5,0.0007828888512660209
Theta_mean_env__AFz,0.0007819559862259289
Alpha_var_env__FC1,0.0007817877490578686
Theta_var_env__P10,0.0007814458702893437
Beta_abs__Iz,0.0007812813372048981
Theta_abs__CP1,0.0007812450982019904
Theta_mean_env__C4,0.0007794865927527296
Alpha_abs__P8,0.000779094043613179
Alpha_var_env__Cz,0.0007788822609625367
Gamma_rel__CPz,0.0007786574917614108
Theta_abs__F8,0.0007784526302868112
Beta_abs__P2,0.0007783934325002551
Theta_mean_env__P3,0.0007777605899957198
Alpha_sync__P6,0.0007775411620688097
Beta_abs__T7,0.0007773321264116399
Theta_var_env__T8,0.0007730763887293107
Gamma_abs__CP2,0.0007729367405142368
Theta_var_env__CP2,0.000772400089381054
Beta_abs__CP6,0.0007699380782824826
Gamma_abs__PO4,0.0007698004037175503
Theta_abs__C2,0.0007694964341670411
Theta_abs__P1,0.000768470924849994
Theta_mean_env__C5,0.0007673268277633855
Alpha_sync__P9,0.0007664449105722463
Beta_abs__P9,0.0007652796245777604
Theta_var_env__FT8,0.0007649047688486852
Theta_abs__F1,0.0007636203661013967
Alpha_abs__CP4,0.0007625100700465415
Delta_abs__P2,0.0007621837115311275
Gamma_rel__P2,0.000761897008201244
Theta_mean_env__CP4,0.0007617228539774229
Alpha_abs__P3,0.000761187405917806
Theta_abs__FC5,0.0007594030655049337
Alpha_sync__P10,0.0007593620735692063
Theta_cv_env__AF7,0.0007583343304961697
Theta_cv_env__AF8,0.0007579053345480286
Theta_mean_env__Fpz,0.0007576575822773287
Theta_var_env__FCz,0.0007575310768849859
Delta_abs__P4,0.0007561174646281303
Theta_var_env__FC2,0.0007532695202852997
Theta_abs__CP4,0.0007523545169889765
Alpha_sync__Iz,0.0007518317404108003
Gamma_abs__CPz,0.000751181752023152
Theta_var_env__C2,0.0007509223008562806
Beta_abs__POz,0.0007508320319869606
Beta_abs__Oz,0.0007487336917819192
Gamma_rel__C6,0.0007479637636702341
Theta_abs__FT7,0.0007472107402558044
Gamma_rel__CP1,0.0007470876807075795
Delta_abs__CP6,0.0007439466070371433
Theta_var_env__AF7,0.0007434816878606631
Alpha_sync__T7,0.000743353371459238
Alpha_var_env__FT7,0.0007422082001799807
Beta_rel__P2,0.0007409760817755371
Alpha_sync__CP2,0.0007399652816722668
Delta_abs__Fp2,0.0007394063654514573
Alpha_sync__PO3,0.0007376475918820423
Alpha_sync__PO7,0.0007372401654932495
Theta_cv_env__Fp2,0.0007366541278165784
Theta_mean_env__Oz,0.0007357160059876587
Delta_abs__FCz,0.0007356956883711493
Alpha_var_env__O2,0.0007353344089298035
Alpha_abs__PO4,0.000732899339172511
Alpha_abs__AF8,0.000732783092267947
Delta_abs__PO8,0.0007323822009809014
Theta_var_env__P8,0.0007323191737388516
Gamma_rel__CP2,0.0007321491470148584
Beta_rel__C4,0.0007295873561985691
Gamma_rel__F2,0.0007293746626788739
Alpha_sync__F8,0.0007292101706499232
Theta_var_env__PO4,0.0007285555493479723
Alpha_var_env__P2,0.000728038438461476
Beta_abs__P10,0.0007274092595695914
Theta_rel__Pz,0.0007263525471975352
Theta_var_env__FC4,0.000725919150989455
Delta_abs__C2,0.0007250467913644815
Theta_mean_env__AF7,0.0007243440662140665
Alpha_cv_env__O1,0.0007242300268543158
Theta_abs__TP7,0.0007238650348895784
Gamma_rel__T8,0.0007235384446154686
Alpha_sync__Oz,0.0007228819479374549
Theta_var_env__CP6,0.0007217719923553545
Theta_mean_env__C1,0.0007216931174775337
Theta_mean_env__AF8,0.0007202706202833216
Gamma_rel__FC4,0.0007177581444904835
Gamma_abs__P2,0.0007174414505262479
Delta_rel__AF7,0.0007171962850032593
Theta_mean_env__POz,0.0007164075511351008
Delta_abs__AF8,0.0007162758278449075
Theta_bursts__P4,0.0007159307879123337
Alpha_cv_env__CPz,0.000714554145141691
Alpha_var_env__Fp1,0.0007142717337553611
Delta_abs__Pz,0.0007140176638931192
Beta_abs__Pz,0.0007132134584511041
Gamma_rel__P4,0.0007122737408115875
Alpha_sync__Cz,0.0007121412267364662
Alpha_sync__P2,0.0007111970946020389
Theta_bursts__F3,0.000711128242082276
Theta_cv_env__Fpz,0.0007098029085110689
Alpha_cv_env__T7,0.0007096247045494596
Theta_bursts__F8,0.0007090018820603375
Gamma_rel__CP4,0.0007083975014547358
Alpha_cv_env__P9,0.0007083481943192118
Beta_rel__FC3,0.0007070179401658143
Alpha_sync__FT8,0.0007065261063871582
Alpha_cv_env__P3,0.0007064407500402378
Beta_rel__C5,0.0007053788391052333
Alpha_sync__P5,0.000704954614186663
Beta_rel__PO8,0.0007032254256958907
Theta_abs__POz,0.000703191197578602
Alpha_bursts__CP5,0.0007026505591346836
Gamma_abs__POz,0.000700946457919352
Alpha_cv_env__PO8,0.0006995330140519858
Theta_mean_env__CP5,0.0006991116835566636
Beta_rel__F3,0.0006986775738048453
Delta_abs__AF3,0.0006983763865403167
Theta_var_env__Fz,0.0006980420163338768
Theta_abs__CP3,0.0006979148371693128
Beta_rel__CP5,0.0006978538690253116
Theta_bursts__P6,0.000697349415275854
Theta_var_env__FC6,0.0006973149787920407
Theta_mean_env__P1,0.0006972954238105529
Theta_bursts__FC3,0.0006971233669373668
Theta_var_env__P6,0.0006966203355409736
Delta_abs__FC2,0.0006958518850690043
Delta_abs__P3,0.0006950624252262209
Theta_var_env__Fp2,0.0006947360149822204
Gamma_rel__PO3,0.0006944221699725341
Delta_abs__PO3,0.000694326952992905
Delta_abs__P6,0.0006942099320779195
Beta_rel__C6,0.0006936641136260582
Beta_rel__P6,0.0006932957398885103
Delta_abs__C6,0.0006920449582062741
Theta_rel__O2,0.0006918579479076429
Theta_mean_env__Fp2,0.0006912449092674433
Delta_abs__AF7,0.0006911970732307989
Theta_rel__P1,0.0006909161171046979
Theta_abs__Fpz,0.0006901641669405745
Theta_abs__F4,0.0006900588473791804
Theta_mean_env__F5,0.0006899170904937133
Theta_mean_env__Pz,0.0006894777299945415
Alpha_sync__POz,0.0006884419023418336
Delta_rel__AF8,0.0006883049486424509
Delta_abs__CP1,0.0006878380788521156
Alpha_abs__POz,0.0006870196482342144
Gamma_rel__Oz,0.0006868624795837425
Delta_abs__Fpz,0.0006865346851625736
Gamma_rel__P3,0.0006864783391075252
Gamma_rel__Cz,0.0006860733919970799
Theta_abs__Fp2,0.0006856839750577727
Delta_rel__Fp1,0.0006855813937722568
Alpha_bursts__CP1,0.0006854043371570906
Alpha_abs__P4,0.0006852248349004404
Delta_abs__C4,0.0006847969808423091
Beta_rel__FC1,0.0006840066929085858
Beta_rel__CP2,0.0006832756451821547
Gamma_rel__O2,0.0006827929805854146
Theta_bursts__AF3,0.000682651012832309
Theta_cv_env__C5,0.0006814867277860638
Theta_abs__Oz,0.000681455841789178
Alpha_bursts__P5,0.0006810352986847726
Theta_var_env__C6,0.0006810099962398332
Gamma_rel__F8,0.0006809356686614191
Gamma_rel__PO4,0.0006808738269941396
Theta_bursts__Fp1,0.0006805501982637028
Beta_rel__Iz,0.0006805142582866277
Theta_mean_env__Fp1,0.0006804732408019527
Alpha_mean_env__POz,0.0006802418854189251
Theta_abs__C4,0.0006796495408939987
Beta_rel__O1,0.0006787403276549049
Alpha_sync__O2,0.0006781287694699658
Gamma_rel__PO7,0.0006779100140732562
Theta_bursts__F4,0.0006776126510573685
Theta_mean_env__AF4,0.0006774906367357472
Alpha_rel__PO7,0.0006769071913547453
Theta_var_env__P4,0.0006768096705416678
Alpha_rel__PO3,0.0006767089035037225
Theta_bursts__P8,0.0006762409691559752
Beta_rel__PO7,0.0006757754918762973
Theta_abs__AF8,0.0006754417674980419
Alpha_cv_env__CP4,0.000675305387958147
Theta_abs__PO3,0.0006750745827729577
Theta_var_env__CP4,0.0006746250703558758
Theta_cv_env__F2,0.0006743923277026748
Beta_rel__P10,0.0006739650459432104
Theta_bursts__Fpz,0.0006739547945044214
Theta_abs__C3,0.0006738562720507444
Theta_abs__F6,0.000673798301713893
Theta_bursts__AFz,0.0006733756439974806
Theta_var_env__FC3,0.0006731641849153697
Theta_bursts__AF7,0.0006731213379813769
Alpha_var_env__CP4,0.000673111756981232
Theta_var_env__C4,0.0006731113736315708
Theta_var_env__FC1,0.0006729600949052461
Delta_rel__Fp2,0.0006721589177429789
Delta_abs__AF4,0.0006720488483558538
Beta_rel__FT7,0.0006720394699322641
Gamma_rel__FT8,0.0006719899028532752
Delta_rel__PO4,0.0006718052111594896
Alpha_cv_env__T8,0.0006712816698870676
Delta_abs__FC4,0.000670851265138263
Alpha_bursts__O1,0.000670783299603596
Theta_abs__AFz,0.0006706919416223785
Theta_cv_env__AF4,0.0006705981600509512
Alpha_cv_env__AF4,0.000670504412597261
Theta_var_env__F1,0.0006702434606262063
Theta_var_env__C1,0.0006701797212133779
Theta_cv_env__F5,0.0006698104952522526
Alpha_bursts__POz,0.0006696722363952807
Theta_cv_env__Iz,0.0006695612311103526
Alpha_cv_env__PO4,0.0006695524827149506
Alpha_sync__PO8,0.0006690941379154146
Theta_mean_env__F7,0.0006690904322915776
Theta_bursts__PO7,0.0006689805076638782
Alpha_sync__C1,0.0006689014627520802
Alpha_cv_env__Pz,0.0006685701771651153
Alpha_cv_env__Cz,0.0006680254019290495
Alpha_sync__P1,0.0006678061083647792
Delta_abs__Fz,0.0006677980517119442
Theta_var_env__Fp1,0.0006677156693023011
Beta_rel__CP6,0.0006673412484327606
Theta_cv_env__P9,0.0006672834851664013
Theta_cv_env__CP5,0.0006672275750958506
Alpha_cv_env__CP2,0.0006668116033730664
Theta_abs__AF7,0.0006662846349966918
Alpha_bursts__Oz,0.000665763724759273
Delta_abs__CPz,0.0006656255841429359
Theta_rel__PO7,0.000665576876179992
Beta_rel__CP3,0.0006655676802532794
Theta_cv_env__CP6,0.0006652696399746709
Delta_abs__TP7,0.0006651873274633005
Theta_bursts__FT8,0.0006649102437899023
