Feature,Importance
Alpha_abs__P5,0.0010470874643357501
Alpha_abs__Fz,0.0010454523272973775
Alpha_mean_env__AFz,0.001042087325788284
Alpha_var_env__O2,0.0010369129913433363
Gamma_abs__P9,0.0010365119728278896
Gamma_abs__P8,0.0010332622747748828
Alpha_var_env__CP4,0.0010327985865198912
Alpha_mean_env__FT7,0.0010321626373086179
Alpha_var_env__PO8,0.0010312171268008748
Theta_mean_env__F1,0.0010306742181735906
Alpha_sync__CP5,0.0010304751353524023
Alpha_var_env__C4,0.0010251962635167806
Alpha_var_env__P2,0.0010227410367603762
Gamma_abs__FC5,0.001021968884367413
Theta_abs__FCz,0.0010218434467965944
Alpha_sync__O1,0.0010194402671210117
Alpha_sync__FC4,0.0010168008038100064
Beta_abs__T8,0.0010142918339584746
Alpha_var_env__POz,0.001013891837827632
Alpha_mean_env__FC5,0.0010137580792904668
Alpha_sync__C4,0.0010120657780306672
Alpha_var_env__TP8,0.0010064930500744314
Gamma_abs__Iz,0.0010049038485834918
Alpha_sync__F6,0.0010048034868150111
Gamma_abs__CP2,0.0010010855171263171
Alpha_abs__F2,0.0009999982224962595
Gamma_abs__CP6,0.0009994878654481854
Beta_abs__TP7,0.0009994444560452876
Alpha_mean_env__TP7,0.000999191973919152
Alpha_mean_env__F2,0.0009989329693472055
Alpha_abs__FC2,0.000993615757178068
Alpha_var_env__T8,0.0009922556804355608
Alpha_abs__FCz,0.0009911174533232877
Beta_abs__PO8,0.0009898817165778845
Beta_abs__F8,0.0009888212359654288
Alpha_var_env__F8,0.0009864779096921774
Alpha_sync__CPz,0.0009857903832999873
Theta_abs__FC1,0.0009851074692017493
Theta_mean_env__Cz,0.0009831585172747968
Gamma_abs__CPz,0.0009795210511019537
Alpha_var_env__F6,0.00097916017357873
Alpha_abs__FC5,0.0009789851010371788
Gamma_abs__CP5,0.0009763715278726731
Alpha_mean_env__F5,0.00096919487210195
Alpha_mean_env__CP3,0.0009657865284150177
Theta_mean_env__PO8,0.0009624426124386811
Alpha_abs__C5,0.0009589198828417469
Alpha_sync__Cz,0.0009539860352288782
Alpha_var_env__P4,0.0009530407612186826
Beta_abs__PO3,0.0009509016980810037
Gamma_abs__F5,0.0009506676643316719
Gamma_abs__CP1,0.000944347725128792
Delta_abs__AF3,0.0009441618657938624
Alpha_mean_env__T7,0.0009399641955806202
Alpha_sync__C6,0.0009387136077200819
Gamma_abs__P7,0.000936153167948864
Alpha_mean_env__P9,0.0009348149647496352
Alpha_sync__P2,0.0009341511476209148
Theta_abs__C1,0.000929262864637269
Gamma_abs__PO8,0.0009270960740286362
Gamma_abs__P5,0.00092355397740492
Beta_abs__F7,0.0009230843483325834
Beta_abs__PO4,0.0009229854450576831
Alpha_mean_env__Iz,0.0009223184341866396
Gamma_abs__Pz,0.0009210085020469438
Beta_abs__P9,0.000920979940032314
Theta_mean_env__CP1,0.0009177105101475789
Alpha_abs__F3,0.0009169287206953347
Gamma_abs__T7,0.0009165032334169548
Theta_mean_env__FC1,0.000914363551019259
Alpha_sync__FT8,0.0009143152529292421
Beta_abs__Pz,0.0009138654082000484
Alpha_mean_env__AF3,0.0009129230005236838
Alpha_var_env__C2,0.0009122448788307932
Beta_abs__P10,0.0009111620037025683
Alpha_sync__AFz,0.0009100104070625235
Beta_abs__AF7,0.0009091331812450542
Theta_mean_env__FT8,0.0009079953388338294
Theta_abs__Cz,0.0009069338043148877
Alpha_sync__F5,0.0009064485545097979
Theta_var_env__AF7,0.0009063890269781089
Alpha_mean_env__AF8,0.0009056950420432594
Theta_abs__PO8,0.0009054924567142215
Beta_rel__CP4,0.0009054757687026642
Alpha_abs__T7,0.0009048782194463443
Beta_rel__CP2,0.0009018267831052565
Alpha_sync__T7,0.0009015743064376545
Theta_mean_env__FCz,0.0009015198727958593
Alpha_sync__TP8,0.0009012683862086309
Beta_rel__C2,0.0009001527929480319
Gamma_abs__Oz,0.0009001056676687528
Gamma_abs__FT7,0.0008907361081473288
Theta_abs__O2,0.0008903133560835433
Alpha_mean_env__C3,0.0008883135715978226
Alpha_sync__Pz,0.0008866644110995427
Alpha_var_env__F4,0.0008857447621243715
Beta_abs__POz,0.0008854764428493638
Theta_mean_env__Fz,0.0008849892451957238
Beta_rel__PO8,0.0008846097305009187
