Subject,Session,Epoch,State,Epoch_Index,Window_Index,Time_s,N_EEG_Channels,Log10_Delta_Power,Log10_Theta_Power,Log10_Alpha_Power,Log10_Beta_Power,Log10_Gamma_Power
sub-01,9,sub-01_9_25,Focus,25,4,2.5,64,-11.531816279917239,-11.935593209313307,-12.278023665095127,-12.702891795336704,-13.457381757920816
sub-01,9,sub-01_9_25,Focus,25,5,3.0,64,-11.34666440143659,-11.895204876193578,-12.162807532083763,-12.550786100720128,-13.493205043252068
sub-01,9,sub-01_9_25,Focus,25,6,3.5,64,-11.393688097869793,-12.006331497949601,-12.194778689623815,-12.629981309258552,-13.510347812141758
sub-01,9,sub-01_9_25,Focus,25,7,4.0,64,-11.552792214671614,-12.093146287894573,-12.234768442504278,-12.683699565085897,-13.468575577542056
sub-01,9,sub-01_9_25,Focus,25,8,4.5,64,-11.571884673270581,-12.071820393944876,-12.326637605193895,-12.59969903241733,-13.390735430669645
sub-01,9,sub-01_9_26,MW,26,0,0.5,64,-11.328149584578982,-12.015220677160906,-12.26672516727959,-12.763420690655076,-13.366253835395208
sub-01,9,sub-01_9_26,MW,26,1,1.0,64,-11.349492867721422,-12.215922555718988,-12.43074693134593,-12.72990983154354,-13.401300128525374
sub-01,9,sub-01_9_26,MW,26,2,1.5,64,-11.208832934686118,-12.170210418212232,-12.189781307579352,-12.762273204214749,-13.479210277741279
sub-01,9,sub-01_9_26,MW,26,3,2.0,64,-11.51869528044574,-12.25478053183536,-12.298032930389418,-12.746875493181294,-13.492927629953
sub-01,9,sub-01_9_26,MW,26,4,2.5,64,-11.062762797682058,-11.86743764523695,-12.333967136157076,-12.6912392372204,-13.358785717313973
sub-01,9,sub-01_9_26,MW,26,5,3.0,64,-11.509122976563061,-11.751270893860323,-11.984184384110572,-12.198261550710484,-13.18247468911824
sub-01,9,sub-01_9_26,MW,26,6,3.5,64,-11.53039802319203,-11.818596841282297,-11.809518150783841,-12.412487921426864,-13.365165046690194
sub-01,9,sub-01_9_26,MW,26,7,4.0,64,-11.327237198988588,-11.90836129545478,-12.186452615057263,-12.594724903486794,-13.297068298054938
sub-01,9,sub-01_9_27,Focus,27,0,0.5,64,-11.598023196398682,-12.243754229668061,-11.691695358670042,-12.528085059615078,-13.276063821084975
sub-01,9,sub-01_9_27,Focus,27,1,1.0,64,-11.634178804410327,-11.954629163633998,-11.756092673278006,-12.430490677540371,-13.345429605188041
sub-01,9,sub-01_9_27,Focus,27,2,1.5,64,-11.465659074929667,-12.047081235360938,-11.731713929493399,-12.469361507083926,-13.250579853906588
sub-01,9,sub-01_9_27,Focus,27,3,2.0,64,-11.048747049955653,-11.986389766745203,-11.847622455053054,-12.359804193407909,-13.30773517073699
sub-01,9,sub-01_9_27,Focus,27,4,2.5,64,-11.386442609138024,-11.924658322800035,-12.235019181665738,-12.540501256582834,-13.444046415904834
sub-01,9,sub-01_9_27,Focus,27,5,3.0,64,-11.52948256160195,-11.98890831229715,-12.2702011344948,-12.599346797026449,-13.382491759561551
sub-01,9,sub-01_9_27,Focus,27,6,3.5,64,-11.625417199724723,-12.081165717746904,-12.034849060115013,-12.487869279174328,-13.385411448444605
sub-01,9,sub-01_9_27,Focus,27,7,4.0,64,-11.513797070854993,-11.878967569233804,-12.274363590259,-12.707025930016698,-13.360656393224449
sub-01,9,sub-01_9_27,Focus,27,8,4.5,64,-11.670853516951839,-11.902959875684008,-12.462176893017832,-12.73934296553324,-13.3349464572629
sub-01,9,sub-01_9_28,MW,28,0,0.5,64,-11.05237343090765,-12.050149477546585,-12.232390897644676,-12.379146079699366,-13.245194775257593
sub-01,9,sub-01_9_28,MW,28,1,1.0,64,-11.430746437804455,-12.02310158530367,-12.169899044896008,-12.484826126773466,-13.204043395238866
sub-01,9,sub-01_9_28,MW,28,2,1.5,64,-11.239315719926553,-12.0160690636112,-12.095868262464482,-12.401346762268146,-13.260699919551078
sub-01,9,sub-01_9_28,MW,28,3,2.0,64,-11.560246003238248,-12.140345318868036,-12.070226331505676,-12.525587755254627,-13.23488085992533
sub-01,9,sub-01_9_28,MW,28,4,2.5,64,-11.468178484141216,-11.814025236758626,-12.033489721969046,-12.642902012091282,-13.381163948955454
sub-01,9,sub-01_9_28,MW,28,5,3.0,64,-11.342504730215127,-11.907622602505946,-12.22527624409168,-12.64466194124896,-13.45348706921024
sub-01,9,sub-01_9_28,MW,28,6,3.5,64,-11.451345969713573,-12.03268436918032,-12.206032845622639,-12.74863209836156,-13.398581987353982
sub-01,9,sub-01_9_28,MW,28,7,4.0,64,-11.320898135090527,-11.854511414759761,-11.872498086345047,-12.533221089985899,-13.366463408596967
sub-01,9,sub-01_9_29,Focus,29,0,0.5,64,-11.534794413383635,-12.084090353167968,-12.177775214527365,-12.490590859377624,-13.406679259348635
sub-01,9,sub-01_9_29,Focus,29,1,1.0,64,-11.645103683027104,-12.162629070797244,-12.254304100040864,-12.52477877579992,-13.463596241566082
sub-01,9,sub-01_9_29,Focus,29,2,1.5,64,-11.706973661474777,-12.265111177650345,-12.238325962349819,-12.662150584972228,-13.456208155004926
sub-01,9,sub-01_9_29,Focus,29,3,2.0,64,-11.658212173496802,-12.239172136788962,-12.335616325603818,-12.619173915109702,-13.356390258981985
sub-01,9,sub-01_9_29,Focus,29,4,2.5,64,-11.375272312519256,-12.109396256135097,-12.339875877332528,-12.580223829337891,-13.43325326448782
sub-01,9,sub-01_9_29,Focus,29,5,3.0,64,-11.680721464192672,-12.385346155935423,-12.483761955066282,-12.793037706199607,-13.46141847296552
sub-01,9,sub-01_9_29,Focus,29,6,3.5,64,-11.588449034903107,-12.228973163678393,-12.596437686055685,-12.81364661856577,-13.396690618121292
sub-01,9,sub-01_9_29,Focus,29,7,4.0,64,-11.463212216668486,-12.052855627441575,-12.381578404885362,-12.771834708759796,-13.279481057181112
sub-01,9,sub-01_9_29,Focus,29,8,4.5,64,-11.476201171008372,-12.15751490205632,-12.250530467505405,-12.798524509725276,-13.506171899835834
sub-01,9,sub-01_9_30,MW,30,0,0.5,64,-11.397365107567857,-11.986366442935562,-12.518143098845567,-12.848351923883554,-13.397490172817749
sub-01,9,sub-01_9_30,MW,30,1,1.0,64,-11.480847363956103,-11.995064361238487,-12.415722608703136,-12.934231115892754,-13.430629412931827
sub-01,9,sub-01_9_30,MW,30,2,1.5,64,-11.523774900419628,-12.096459543416334,-12.354224904701907,-12.808847511281607,-13.387241187003102
sub-01,9,sub-01_9_30,MW,30,3,2.0,64,-11.282996707803434,-12.435893564702162,-12.05634238241581,-12.516060755229008,-13.30935563697132
sub-01,9,sub-01_9_30,MW,30,4,2.5,64,-10.086306669829892,-12.23576104105485,-12.173247371971998,-12.58678359481128,-13.397766187662878
sub-01,9,sub-01_9_30,MW,30,5,3.0,64,-9.921866750930043,-11.891080700389535,-11.756168234073925,-12.00247723991259,-13.288342328425339
sub-01,9,sub-01_9_30,MW,30,6,3.5,64,-10.513664649393002,-11.963587453084696,-11.779866244338983,-12.436149426805944,-13.348577726565443
sub-01,9,sub-01_9_30,MW,30,7,4.0,64,-11.294429486742363,-12.25930415128178,-12.132973465068183,-12.6998831857548,-13.393793590907713
sub-01,9,sub-01_9_31,Focus,31,0,0.5,64,-10.389465984698765,-12.034809689662113,-12.307714733063158,-12.578478570753326,-13.36555872249204
sub-01,9,sub-01_9_31,Focus,31,1,1.0,64,-10.0786084132077,-11.710351910389647,-12.07293347470134,-12.587580926066499,-13.232642323026456
sub-01,9,sub-01_9_31,Focus,31,2,1.5,64,-11.176122959400999,-11.98338210386282,-12.369143824712067,-12.720499353935594,-13.345053075411782
sub-01,9,sub-01_9_31,Focus,31,3,2.0,64,-11.645001010406837,-12.17699261086631,-12.274537010322465,-12.460551002236809,-13.316025598539115
sub-01,9,sub-01_9_31,Focus,31,4,2.5,64,-11.492125450958811,-11.780212491772273,-11.839584745232628,-12.588220942525494,-13.244557015804808
sub-01,9,sub-01_9_31,Focus,31,5,3.0,64,-11.460784740590974,-11.804002734547426,-12.184625927028542,-12.656280709683914,-13.368497542972383
sub-01,9,sub-01_9_31,Focus,31,6,3.5,64,-11.458215319672647,-12.256723632379487,-12.155618863309538,-12.533424708511838,-13.470451726132595
sub-01,9,sub-01_9_31,Focus,31,7,4.0,64,-11.362869032400278,-11.989434246525363,-12.325676822019185,-12.661267065492368,-13.3331413754248
sub-01,9,sub-01_9_31,Focus,31,8,4.5,64,-11.552340958611786,-12.3281967259265,-12.3758321395806,-12.613630863547048,-13.447711269143818
sub-01,9,sub-01_9_32,MW,32,0,0.5,64,-11.329164020627038,-11.86657164133285,-12.041723473636747,-12.595923427812686,-13.371144595846319
sub-01,9,sub-01_9_32,MW,32,1,1.0,64,-10.15597545791351,-11.444671122236754,-12.18042077015331,-12.31248521260469,-13.275697315509333
sub-01,9,sub-01_9_32,MW,32,2,1.5,64,-10.362208109721175,-11.944184372056462,-12.282625494164808,-12.438847286931459,-13.237431588009116
sub-01,9,sub-01_9_32,MW,32,3,2.0,64,-11.186613482578958,-11.992478735980415,-12.057286059081036,-12.682913927695838,-13.422086147714516
sub-01,9,sub-01_9_32,MW,32,4,2.5,64,-11.33384938941571,-11.867700508077023,-12.389654951501683,-12.74602415204431,-13.407492406753446
sub-01,9,sub-01_9_32,MW,32,5,3.0,64,-11.369426175616887,-12.269049914213042,-12.603556469343786,-12.527547637701419,-13.3815765242045
sub-01,9,sub-01_9_32,MW,32,6,3.5,64,-11.511909526980848,-11.865377742127652,-12.028615633843433,-12.617329914715086,-13.30373471813803
sub-01,9,sub-01_9_32,MW,32,7,4.0,64,-10.83496508827333,-11.802654132937507,-12.13400283409892,-12.537454607939134,-13.369135029655364
sub-01,9,sub-01_9_33,Focus,33,0,0.5,64,-11.45038858563643,-12.232307969716846,-12.389786039657695,-12.411746843387458,-13.321369212690238
sub-01,9,sub-01_9_33,Focus,33,1,1.0,64,-11.474585818059362,-11.848378541717773,-11.609797204273832,-12.35995008439276,-13.231654896198732
sub-01,9,sub-01_9_33,Focus,33,2,1.5,64,-11.433108360279904,-11.94887197152408,-11.949060256901952,-12.497918964691415,-13.279042855400554
sub-01,9,sub-01_9_33,Focus,33,3,2.0,64,-11.566360621353317,-12.182466961318108,-12.032835467015063,-12.598869652813985,-13.35130526734514
sub-01,9,sub-01_9_33,Focus,33,4,2.5,64,-11.642886911341305,-12.127066250106989,-12.354648910145857,-12.598898031255576,-13.306995984971346
sub-01,9,sub-01_9_33,Focus,33,5,3.0,64,-11.512355570811708,-12.031344912882838,-12.286831116643507,-12.588983082781828,-13.285961946021178
sub-01,9,sub-01_9_33,Focus,33,6,3.5,64,-11.572562915886477,-12.152173652516069,-12.2214583119973,-12.504105536055807,-13.356153134285167
sub-01,9,sub-01_9_33,Focus,33,7,4.0,64,-11.386943073949771,-11.900859642898013,-12.156079260820322,-12.590825536924692,-13.246305824417457
sub-01,9,sub-01_9_33,Focus,33,8,4.5,64,-11.632962443982287,-11.95093816008289,-12.329701560757526,-12.534744824516942,-13.367217400460971
sub-01,9,sub-01_9_34,MW,34,0,0.5,64,-11.729046420237948,-11.886511324812568,-11.724868978551521,-12.382118437606385,-13.31964252241227
sub-01,9,sub-01_9_34,MW,34,1,1.0,64,-11.647070333899324,-12.077053666097738,-11.670866940856044,-12.392641185520455,-13.335650356749012
sub-01,9,sub-01_9_34,MW,34,2,1.5,64,-11.60413314822792,-12.07561215250799,-11.97243309797469,-12.67050372137535,-13.344766652936402
sub-01,9,sub-01_9_34,MW,34,3,2.0,64,-11.668762718998302,-12.208632360569418,-12.288191511744078,-12.676762993727575,-13.413632692313259
sub-01,9,sub-01_9_34,MW,34,4,2.5,64,-11.65433085235354,-12.233367508599187,-12.101885144491831,-12.577219286119256,-13.333751687347196
sub-01,9,sub-01_9_34,MW,34,5,3.0,64,-11.682806471152595,-12.04140396249213,-11.79327401352911,-12.60586091377492,-13.450373403727285
sub-01,9,sub-01_9_34,MW,34,6,3.5,64,-11.586445210849432,-12.095546029581893,-11.740413862712936,-12.586175847839971,-13.415123627888022
sub-01,9,sub-01_9_34,MW,34,7,4.0,64,-11.59477850281799,-12.229280755283948,-11.5878957063645,-12.546128304163178,-13.332098959877888
sub-01,9,sub-01_9_35,Focus,35,0,0.5,64,-11.804800478703127,-12.106993909612115,-12.188620601506926,-12.664343464892681,-13.249545736695516
sub-01,9,sub-01_9_35,Focus,35,1,1.0,64,-11.723655733852757,-12.102796017472016,-11.833046642746435,-12.451403759838986,-13.317415371494398
sub-01,9,sub-01_9_35,Focus,35,2,1.5,64,-11.513480383566833,-11.890618818889262,-11.803071479478977,-12.447251820324693,-13.413785412946341
sub-01,9,sub-01_9_35,Focus,35,3,2.0,64,-11.65549941501062,-12.063566581341188,-11.938697672446354,-12.469422934327413,-13.429389057825931
sub-01,9,sub-01_9_35,Focus,35,4,2.5,64,-11.467530977025808,-12.248740436708765,-12.398483262747131,-12.68992165527398,-13.323918766297732
sub-01,9,sub-01_9_35,Focus,35,5,3.0,64,-11.231288592338457,-12.072388694651433,-12.316297882536778,-12.86403352258588,-13.37813593136815
sub-01,9,sub-01_9_35,Focus,35,6,3.5,64,-11.406369649971046,-12.061353610163808,-12.39379243264665,-12.835571764358168,-13.37628265953481
sub-01,9,sub-01_9_35,Focus,35,7,4.0,64,-11.347587916457448,-11.797356455781099,-12.244335493728675,-12.80129325336958,-13.491535397048768
sub-01,9,sub-01_9_35,Focus,35,8,4.5,64,-11.51486838230509,-12.03461966965181,-12.440441106515458,-12.84291258078046,-13.455199492851992
sub-01,9,sub-01_9_36,MW,36,0,0.5,64,-11.648733763169698,-11.726955532268967,-12.346962659791956,-12.686292964835747,-13.418661348269168
sub-01,9,sub-01_9_36,MW,36,1,1.0,64,-11.480980008382453,-11.97999754142914,-12.026584687648059,-12.562706463585462,-13.205526097121048
sub-01,9,sub-01_9_36,MW,36,2,1.5,64,-11.573452513608537,-12.201626251341366,-12.426860795353896,-12.827273801550538,-13.517722241922495
sub-01,9,sub-01_9_36,MW,36,3,2.0,64,-11.531541101833495,-12.061164733222693,-12.491853008294663,-12.825936190418966,-13.474343662765655
sub-01,9,sub-01_9_36,MW,36,4,2.5,64,-11.529582578676392,-12.100621300496163,-12.199706128295011,-12.677812841180991,-13.476211165044441
sub-01,9,sub-01_9_36,MW,36,5,3.0,64,-11.701112457759795,-12.290123210629911,-12.40648823112842,-12.607019295128026,-13.352136539335394
sub-01,9,sub-01_9_36,MW,36,6,3.5,64,-11.558746154748098,-12.104712054763551,-12.145886840331489,-12.615113505755351,-13.388641904079414
sub-01,9,sub-01_9_36,MW,36,7,4.0,64,-10.95641614657145,-12.0508914796924,-12.1389466703056,-12.577384811805885,-13.405941918517396
sub-01,9,sub-01_9_37,Focus,37,0,0.5,64,-11.529660129505768,-11.82138747869939,-12.405369156151535,-12.506099136755394,-13.438910967912525
sub-01,9,sub-01_9_37,Focus,37,1,1.0,64,-11.487426593755394,-12.1292191881692,-12.279385737499146,-12.748893813154018,-13.410749845328564
sub-01,9,sub-01_9_37,Focus,37,2,1.5,64,-11.645373094866631,-12.249762001507719,-12.126846028754484,-12.668880392297487,-13.37425209314976
sub-01,9,sub-01_9_37,Focus,37,3,2.0,64,-11.353068251550036,-12.1340349787858,-12.275905657856804,-12.680646335675219,-13.425345241611828
sub-01,9,sub-01_9_37,Focus,37,4,2.5,64,-11.638027940389131,-12.067331145467396,-12.344836345487705,-12.649555678236213,-13.43466456263893
sub-01,9,sub-01_9_37,Focus,37,5,3.0,64,-11.484457278819324,-11.939534570122014,-12.4201269992619,-12.66078845700349,-13.50028764713027
sub-01,9,sub-01_9_37,Focus,37,6,3.5,64,-11.340666508050642,-11.96233901300116,-11.977553333489999,-12.474728332531862,-13.405901114216512
sub-01,9,sub-01_9_37,Focus,37,7,4.0,64,-11.590928631649291,-12.007381387676572,-12.149603114113976,-12.661426982132735,-13.223553244445457
sub-01,9,sub-01_9_37,Focus,37,8,4.5,64,-11.358280170774547,-12.302210032604005,-12.284598587284723,-12.533070915297847,-13.479587232674545
sub-01,9,sub-01_9_38,MW,38,0,0.5,64,-11.100929897506617,-11.915262993504637,-12.470641190868415,-12.750254793947413,-13.481716275565836
sub-01,9,sub-01_9_38,MW,38,1,1.0,64,-11.507462767129242,-12.124778835554428,-12.391361484505957,-12.89538456811609,-13.554590038917762
sub-01,9,sub-01_9_38,MW,38,2,1.5,64,-11.597850719306651,-12.13024128999926,-12.297883908021134,-12.777028232865906,-13.430093347395449
sub-01,9,sub-01_9_38,MW,38,3,2.0,64,-11.560754440718934,-11.995147833283344,-12.165906207973968,-12.730477972211078,-13.41373370036206
sub-01,9,sub-01_9_38,MW,38,4,2.5,64,-10.106108035280112,-11.965770964220882,-12.112717732980023,-12.72499864791496,-13.491445424398416
sub-01,9,sub-01_9_38,MW,38,5,3.0,64,-10.331287645791136,-12.181054014435047,-12.119896929875608,-12.435282182116405,-13.395312295510639
sub-01,9,sub-01_9_38,MW,38,6,3.5,64,-11.396345851689095,-11.97265243248744,-12.422823906512857,-12.784929330671222,-13.539785165769377
sub-01,9,sub-01_9_38,MW,38,7,4.0,64,-11.209701210611426,-12.326098258521942,-12.560824479107378,-12.85054911252818,-13.40282356182468
sub-01,9,sub-01_9_39,Focus,39,0,0.5,64,-11.573303906744924,-12.072724213632956,-12.408319987912988,-12.590953965847387,-13.35871158113633
sub-01,9,sub-01_9_39,Focus,39,1,1.0,64,-11.693333567951935,-12.284470798664374,-12.4743101548738,-12.541511935797901,-13.350284688789838
sub-01,9,sub-01_9_39,Focus,39,2,1.5,64,-11.64231352316376,-12.109385907448141,-12.389173606452438,-12.629552732125507,-13.369187509658312
sub-01,9,sub-01_9_39,Focus,39,3,2.0,64,-11.710008930017747,-11.87094125279004,-12.40074778279971,-12.698147382081245,-13.278054967907755
sub-01,9,sub-01_9_39,Focus,39,4,2.5,64,-11.444482079446175,-12.233311369560544,-12.385070375063133,-12.687075985020558,-13.414350387766595
sub-01,9,sub-01_9_39,Focus,39,5,3.0,64,-11.655043448529272,-12.251941377629748,-12.418560307769564,-12.82741244603316,-13.465299334284124
sub-01,9,sub-01_9_39,Focus,39,6,3.5,64,-11.635179717696806,-12.226852485902029,-12.1469255027604,-12.81225227743638,-13.376636085889883
sub-01,9,sub-01_9_39,Focus,39,7,4.0,64,-11.550324865344043,-12.102729012549435,-12.352648042210081,-12.657414851826115,-13.405801650576683
sub-01,9,sub-01_9_39,Focus,39,8,4.5,64,-11.634188887955693,-11.947967044573804,-12.182497975519338,-12.658728936172622,-13.41563034546348
sub-01,9,sub-01_9_40,MW,40,0,0.5,64,-10.101983415223941,-11.947388693405868,-12.09266309133699,-12.200161090684547,-13.33192696679036
sub-01,9,sub-01_9_40,MW,40,1,1.0,64,-10.713523272251265,-11.75537616844061,-11.72745227464295,-12.441937594972568,-13.403857824468446
sub-01,9,sub-01_9_40,MW,40,2,1.5,64,-10.846126106444336,-11.681656145175381,-12.179316851384375,-12.749329977938359,-13.482571691683258
sub-01,9,sub-01_9_40,MW,40,3,2.0,64,-10.571313838859954,-11.214384258807922,-11.672216596178211,-12.263292057769807,-13.140864766523958
sub-01,9,sub-01_9_40,MW,40,4,2.5,64,-10.247366991668047,-10.986646707771712,-11.36026621660173,-11.899435613742446,-12.83163214395521
sub-01,9,sub-01_9_40,MW,40,5,3.0,64,-10.480586237164163,-11.653265663993484,-12.033060772808843,-12.661623167882071,-13.496444640458314
sub-01,9,sub-01_9_40,MW,40,6,3.5,64,-11.622688728882185,-11.955502847569583,-12.064737404264047,-12.79331420583125,-13.506615273130276
sub-01,9,sub-01_9_40,MW,40,7,4.0,64,-11.08333521236811,-12.04780365891279,-12.0819759269252,-12.853286314004007,-13.406218988974805
sub-01,9,sub-01_9_41,Focus,41,0,0.5,64,-11.617153940200417,-12.314501812886817,-12.276838176071308,-12.600144889801806,-13.266817786724912
sub-01,9,sub-01_9_41,Focus,41,1,1.0,64,-11.734362515307515,-12.197525446386047,-12.341131800234447,-12.689718351884876,-13.3005952872531
sub-01,9,sub-01_9_41,Focus,41,2,1.5,64,-11.63997448530342,-12.117750165250055,-12.04838822719911,-12.42140055847403,-13.261862929734031
sub-01,9,sub-01_9_41,Focus,41,3,2.0,64,-11.386037757068507,-11.890872580032207,-12.177649887528016,-12.446969389567249,-13.43421119711849
sub-01,9,sub-01_9_41,Focus,41,4,2.5,64,-11.775422585253148,-12.182577884323475,-12.272479369343747,-12.547057298098558,-13.36608361961771
sub-01,9,sub-01_9_41,Focus,41,5,3.0,64,-11.598356485764404,-12.06980136147262,-12.289861244313576,-12.631965198779023,-13.410870465028149
sub-01,9,sub-01_9_41,Focus,41,6,3.5,64,-11.658098200777184,-12.377281985117474,-12.007355637083142,-12.505297329499399,-13.369375746707005
sub-01,9,sub-01_9_41,Focus,41,7,4.0,64,-11.794998154237526,-12.01973122302949,-12.164570472406757,-12.72272646580911,-13.403066055036236
sub-01,9,sub-01_9_41,Focus,41,8,4.5,64,-11.694390388586122,-11.797444633056383,-12.424252682084036,-12.812749135100688,-13.389342153810174
sub-01,9,sub-01_9_42,MW,42,0,0.5,64,-11.529519390953544,-12.228873722799008,-12.25782819932773,-12.63532750848735,-13.378536033399879
sub-01,9,sub-01_9_42,MW,42,1,1.0,64,-11.396954937603917,-12.003764727339401,-11.912759300036743,-12.691850618215089,-13.442904484583412
sub-01,9,sub-01_9_42,MW,42,2,1.5,64,-11.724509179552353,-12.115228021658437,-12.0746850660389,-12.778639540549369,-13.489726394888702
sub-01,9,sub-01_9_42,MW,42,3,2.0,64,-11.701028743213314,-12.126328843506606,-11.936794455199015,-12.715934195709767,-13.328606010989022
sub-01,9,sub-01_9_42,MW,42,4,2.5,64,-11.547067225144591,-12.036659667629573,-11.901518400673176,-12.593779233944876,-13.527540793355493
sub-01,9,sub-01_9_42,MW,42,5,3.0,64,-11.464370247220142,-11.767695192643664,-12.211680491700115,-12.549226270152468,-13.462443132832858
sub-01,9,sub-01_9_42,MW,42,6,3.5,64,-11.335163591773771,-11.811406456407164,-12.499143648056563,-12.560496000746843,-13.51113233438282
sub-01,9,sub-01_9_42,MW,42,7,4.0,64,-11.60649362583711,-11.751976886243177,-12.028042008340599,-12.429222174883233,-13.232658955983453
sub-01,9,sub-01_9_43,Focus,43,0,0.5,64,-11.520944392113446,-12.319442084677952,-12.554742134416655,-12.473189096257387,-13.29049379490224
sub-01,9,sub-01_9_43,Focus,43,1,1.0,64,-11.54912762501603,-12.124692817587222,-12.422747902224994,-12.360342945825547,-13.303563754917871
sub-01,9,sub-01_9_43,Focus,43,2,1.5,64,-11.633019313856353,-12.017008945928687,-12.47071690596273,-12.530166001448578,-13.444645551366824
sub-01,9,sub-01_9_43,Focus,43,3,2.0,64,-11.460657326566404,-12.190504924727234,-12.472154597033057,-12.605867046513925,-13.359680933979593
sub-01,9,sub-01_9_43,Focus,43,4,2.5,64,-11.631189337588713,-12.202532129809946,-11.90703921341448,-12.69458554544123,-13.371720503292503
sub-01,9,sub-01_9_43,Focus,43,5,3.0,64,-11.812947389114465,-12.351924124067118,-11.867519701075475,-12.545316247963306,-13.337688186638093
sub-01,9,sub-01_9_43,Focus,43,6,3.5,64,-11.716686404246769,-12.091805485636645,-11.789742258961134,-12.493241581404959,-13.390130005283783
sub-01,9,sub-01_9_43,Focus,43,7,4.0,64,-11.90183931971065,-11.947252549152823,-11.918327821812484,-12.505853507009864,-13.288305710579701
sub-01,9,sub-01_9_43,Focus,43,8,4.5,64,-11.912388337619294,-12.170734674373039,-12.05438991309359,-12.760035185946315,-13.404535013232303
sub-01,9,sub-01_9_44,MW,44,0,0.5,64,-11.467515986039903,-12.038975608964513,-11.887214930241562,-12.61953774196931,-13.46673382934851
sub-01,9,sub-01_9_44,MW,44,1,1.0,64,-10.760457931671706,-12.132663817622978,-11.987770362047101,-12.593276489645286,-13.395974170699423
sub-01,9,sub-01_9_44,MW,44,2,1.5,64,-10.557674848099305,-12.087111943672117,-12.203834322477796,-12.509402582145675,-13.421374294303575
sub-01,9,sub-01_9_44,MW,44,3,2.0,64,-10.816407933914588,-11.830661149766994,-12.019640819889513,-12.732134887734157,-13.318268876479747
sub-01,9,sub-01_9_44,MW,44,4,2.5,64,-11.342487730839373,-12.105668735128514,-12.39701329370785,-12.960837635728113,-13.360917246976742
sub-01,9,sub-01_9_44,MW,44,5,3.0,64,-11.541509642786764,-12.245146791196042,-12.50876931137399,-12.658097697162573,-13.426558309209124
sub-01,9,sub-01_9_44,MW,44,6,3.5,64,-10.890075774036442,-11.838957152705913,-11.548020544946292,-12.219810223028226,-13.279983797383736
sub-01,9,sub-01_9_44,MW,44,7,4.0,64,-10.868512597514199,-12.123363128431345,-11.955127775285188,-12.409956441994332,-13.473814069836056
sub-01,9,sub-01_9_45,Focus,45,0,0.5,64,-11.644466964117946,-12.226357894250318,-11.922940621013622,-12.461336334455378,-13.344768263038965
sub-01,9,sub-01_9_45,Focus,45,1,1.0,64,-11.329772052049186,-12.013474829748628,-12.222696712747915,-12.494843633040357,-13.493955120242228
sub-01,9,sub-01_9_45,Focus,45,2,1.5,64,-11.613618741004302,-11.881570374666506,-12.194361888415695,-12.599018975790568,-13.390209116913292
sub-01,9,sub-01_9_45,Focus,45,3,2.0,64,-11.767874900360738,-12.159002229156455,-12.186437164594919,-12.619800841873515,-13.406226285157251
sub-01,9,sub-01_9_45,Focus,45,4,2.5,64,-11.446511472260802,-12.142671686309763,-12.38606539062919,-12.467117307092735,-13.31244899485568
sub-01,9,sub-01_9_45,Focus,45,5,3.0,64,-11.59366459481228,-12.200290445652229,-12.311953144096089,-12.591396828305829,-13.275588247598327
sub-01,9,sub-01_9_45,Focus,45,6,3.5,64,-11.477625430087508,-12.011144455323736,-12.174628298891061,-12.543901932334524,-13.441333808607991
sub-01,9,sub-01_9_45,Focus,45,7,4.0,64,-11.56264549830478,-11.963513852504132,-12.244947812391242,-12.663568361181952,-13.492401874714904
sub-01,9,sub-01_9_45,Focus,45,8,4.5,64,-11.529172325018102,-12.021575498451485,-12.32465681936315,-12.720965706617875,-13.520754292937186
sub-01,9,sub-01_9_46,MW,46,0,0.5,64,-10.296447301546957,-11.989210280176778,-12.151070426451547,-12.715817814632585,-13.426885738712405
sub-01,9,sub-01_9_46,MW,46,1,1.0,64,-10.202849903052071,-12.1162776689596,-11.515543400157917,-11.924199121738088,-13.267721847661745
sub-01,9,sub-01_9_46,MW,46,2,1.5,64,-10.812310751849918,-11.865602370533749,-12.289751684428358,-12.660869522567168,-13.442641895475903
sub-01,9,sub-01_9_46,MW,46,3,2.0,64,-10.945630119432355,-12.095208695257861,-12.397110371382043,-12.759065022802584,-13.515927608803265
sub-01,9,sub-01_9_46,MW,46,4,2.5,64,-10.623969804513845,-11.92891967346285,-12.433992654916805,-12.444026453440046,-13.489755672864126
sub-01,9,sub-01_9_46,MW,46,5,3.0,64,-10.161578144095795,-11.820139155905899,-11.872555395162042,-12.341122964704407,-13.087104632756445
sub-01,9,sub-01_9_46,MW,46,6,3.5,64,-10.876937162703076,-11.865752922612606,-12.358131170640993,-12.844407893695392,-13.527041992047412
sub-01,9,sub-01_9_46,MW,46,7,4.0,64,-11.545176788022125,-11.76800773146372,-12.236602146522797,-12.605457731016182,-13.44852312675851
sub-01,9,sub-01_9_47,Focus,47,0,0.5,64,-11.602031566304792,-12.14548678805287,-12.371714090704952,-12.773697281087097,-13.454286879248361
sub-01,9,sub-01_9_47,Focus,47,1,1.0,64,-11.595191576578726,-12.343613381641738,-12.326269581543096,-12.749918376563873,-13.378232398502314
sub-01,9,sub-01_9_47,Focus,47,2,1.5,64,-11.697378429466204,-12.099064816240801,-12.286204297296477,-12.526990949790406,-13.32881331387872
