Subject,Epoch,State,Epoch_Index,Window_Index,Time_s,Log10_Delta_Power,Log10_Theta_Power,Log10_Alpha_Power,Log10_Beta_Power,Log10_Gamma_Power
19,19_4,Focus,4,6,3.5,-11.921211042371361,-12.144942855574637,-10.910650172693845,-12.567410920592183,-13.471804851694197
19,19_4,Focus,4,7,4.0,-11.924350114741484,-12.323769400538527,-11.358021391336113,-12.968823147622784,-13.567857436918185
19,19_4,Focus,4,8,4.5,-11.541580110525919,-12.07692610119474,-11.25466431561883,-12.864778200890196,-13.648063877663104
19,19_5,Focus,5,0,0.5,-11.765821441726233,-12.19484663368818,-11.318227457075261,-12.454843480973455,-13.613199762046197
19,19_5,Focus,5,1,1.0,-11.750696020803495,-12.389544415093061,-11.012199724018538,-12.664625518366764,-13.515483490760392
19,19_5,Focus,5,2,1.5,-11.432903403938576,-12.130004470324565,-11.374272980511208,-12.739355726463423,-13.73388918392799
19,19_5,Focus,5,3,2.0,-11.709263058161293,-12.107454198554663,-11.261918459893101,-12.601192009433829,-13.766721990862655
19,19_5,Focus,5,4,2.5,-12.054813954149303,-11.952905376695337,-10.911250579505515,-12.824559038311863,-13.54223182412994
19,19_5,Focus,5,5,3.0,-11.888151771391566,-12.227194843624572,-11.366124201009551,-12.707873981426708,-13.680892302100979
19,19_5,Focus,5,6,3.5,-11.72108325345715,-12.40341125453562,-11.128170944562678,-12.856741841066022,-13.519546878167345
19,19_5,Focus,5,7,4.0,-11.847335983101711,-12.317372090395848,-11.47275043735238,-12.647225810891078,-13.545753503749111
19,19_5,Focus,5,8,4.5,-11.966079704849426,-12.07527426738818,-11.517633154158469,-12.927132615823455,-13.54348375803932
19,19_6,MW,6,0,0.5,-12.380305961414289,-12.436283932489676,-11.542187389903477,-12.725043678371671,-13.50923399764462
19,19_6,MW,6,1,1.0,-11.77497177131579,-12.196337830288094,-11.117076123682324,-12.596601391923738,-13.59976048569662
19,19_6,MW,6,2,1.5,-12.187974246521518,-12.338025052219907,-11.125519546357646,-12.566151041755852,-13.604019616447514
19,19_6,MW,6,3,2.0,-11.911459436806007,-12.315491338821158,-11.244842738991744,-12.433677402929737,-13.619823855866303
19,19_6,MW,6,4,2.5,-11.566651381692497,-12.18198467854077,-11.172055103968942,-12.644776030881975,-13.774105569596703
19,19_6,MW,6,5,3.0,-11.73475207785507,-12.207160714619809,-11.173168434814189,-12.579678580826105,-13.632737981078266
19,19_6,MW,6,6,3.5,-11.962598138487651,-12.18729299420841,-11.310009564808686,-12.928068690908898,-13.538882412751974
19,19_6,MW,6,7,4.0,-11.511533883395007,-11.852335268840651,-10.94881923058676,-12.536777255142233,-13.71585164362107
19,19_7,Focus,7,0,0.5,-11.591007697519709,-12.398102502445717,-11.365756568543432,-12.594608338326172,-13.631215466376421
19,19_7,Focus,7,1,1.0,-12.049984858080585,-12.086056154274576,-11.1856829640076,-12.502536464211419,-13.63529262803889
19,19_7,Focus,7,2,1.5,-11.99803714303395,-12.236589020452154,-11.331942641220548,-12.74403979977693,-13.68435496525365
19,19_7,Focus,7,3,2.0,-12.053501237812837,-12.161940742391375,-11.582990972463005,-12.575107882097873,-13.64714400974908
19,19_7,Focus,7,4,2.5,-11.985742643536808,-12.1744483335332,-11.456271317974876,-12.8788769330875,-13.625780893155802
19,19_7,Focus,7,5,3.0,-11.780338610052496,-12.503106181397431,-11.417830171728646,-12.886979773488196,-13.701683675076819
19,19_7,Focus,7,6,3.5,-11.951707353313957,-12.288918483587619,-11.169463359871118,-12.683086258117752,-13.541013711845647
19,19_7,Focus,7,7,4.0,-11.71164050335643,-12.272830465831287,-11.249605150823445,-12.929685220340637,-13.525193455005352
19,19_7,Focus,7,8,4.5,-11.626148637277932,-11.992217058818648,-11.351599854026961,-12.621428678855994,-13.515722776510243
19,19_8,Focus,8,0,0.5,-11.821321464317291,-12.078333382414105,-11.563151708751326,-13.05406591158761,-13.688022741706895
19,19_8,Focus,8,1,1.0,-11.688626133313585,-12.616181856309483,-12.019264965607125,-13.111656956400735,-13.64244353213737
19,19_8,Focus,8,2,1.5,-11.812207769559258,-12.363350145871824,-11.76390026268591,-12.899871914885964,-13.793852457564315
19,19_8,Focus,8,3,2.0,-12.174875904564129,-12.24666553040565,-11.728519955700301,-12.933978454012117,-13.505472144978484
19,19_8,Focus,8,4,2.5,-11.609431351983778,-11.866643089228866,-11.16890742177828,-12.623246350458432,-13.54880980929766
19,19_8,Focus,8,5,3.0,-11.701045218872265,-12.192569746400824,-11.236748917281728,-12.96335146214873,-13.690612143012935
19,19_8,Focus,8,6,3.5,-12.09977634813383,-12.124901193601879,-11.572597615409656,-12.871797084537294,-13.627672677871846
19,19_8,Focus,8,7,4.0,-11.817229874343905,-12.257352278704017,-11.492465677992387,-12.715031708673228,-13.65860947697087
19,19_8,Focus,8,8,4.5,-12.119220425317847,-12.095240771292962,-10.9767130482774,-12.73367291770341,-13.531767123901805
19,19_9,MW,9,0,0.5,-11.377848885598363,-12.283889814479192,-11.20313847095003,-12.641700369686703,-13.6050890299231
19,19_9,MW,9,1,1.0,-11.625524513854987,-11.748279859686741,-11.25322058003482,-12.455158411189093,-13.523459644255896
19,19_9,MW,9,2,1.5,-11.463021819312068,-11.909930563285707,-11.292490631296454,-12.7322305996088,-13.703169246502423
19,19_9,MW,9,3,2.0,-11.804440616462939,-12.321173497047843,-11.249659560785954,-12.450177709981293,-13.693166934462624
19,19_9,MW,9,4,2.5,-11.850385311675863,-11.768890392639094,-11.080523869814751,-12.819338961849482,-13.44881468096911
19,19_9,MW,9,5,3.0,-11.47778080934519,-12.012722946444153,-11.310050101299185,-12.67412183290144,-13.67785570549059
19,19_9,MW,9,6,3.5,-11.430849972854306,-12.230628480036493,-11.587953642600564,-12.76515482773444,-13.598077183171434
19,19_9,MW,9,7,4.0,-10.988685128340308,-11.856074264942599,-11.395166126841035,-12.441392717580547,-13.60067380893008
19,19_10,Focus,10,0,0.5,-11.789609117616896,-12.340445722200053,-11.198937138860856,-12.65333796221367,-13.626583457616908
19,19_10,Focus,10,1,1.0,-11.889522387962831,-11.878529267638621,-10.794204689628595,-12.734879950824842,-13.658870577579426
19,19_10,Focus,10,2,1.5,-11.949396897983476,-11.958253591319224,-11.415174137589036,-12.746299138665727,-13.643586007472317
19,19_10,Focus,10,3,2.0,-11.804940918801176,-11.98343468331683,-11.13066173331342,-12.521003875734852,-13.432967503951218
19,19_10,Focus,10,4,2.5,-11.742511631576937,-11.785532967131587,-11.261450706850283,-12.637131517531685,-13.404026861133636
19,19_10,Focus,10,5,3.0,-12.00930023489307,-12.142319501694084,-11.445383478247978,-12.618326113304958,-13.482705704296528
19,19_10,Focus,10,6,3.5,-11.39519501132541,-12.049577926428633,-11.240100129096037,-12.533137001400803,-13.622188541009995
19,19_10,Focus,10,7,4.0,-12.193040618060595,-12.573987773302747,-11.734121979547615,-12.642978934896353,-13.46059871863961
19,19_10,Focus,10,8,4.5,-11.717261017626637,-11.847198698723238,-11.11261789523748,-12.647658741725543,-13.44116122267538
19,19_11,Focus,11,0,0.5,-11.832287692460417,-11.812239080064181,-11.093292552600468,-12.749065252600442,-13.648724964787634
19,19_11,Focus,11,1,1.0,-11.827325865585047,-12.08853884004836,-11.441505919059768,-12.482984217845845,-13.52197128406474
19,19_11,Focus,11,2,1.5,-11.827361792472628,-11.891229856211922,-11.14695680451562,-12.268827286210279,-13.458315008565615
19,19_11,Focus,11,3,2.0,-11.895303599108706,-12.192484725627649,-11.662120512675905,-12.367851895344227,-13.566711890000414
19,19_11,Focus,11,4,2.5,-12.084570993361101,-12.391937619105885,-11.614877765657623,-12.48107169697823,-13.476068985631159
19,19_11,Focus,11,5,3.0,-11.954320204577563,-11.862973710633712,-11.388964262117987,-12.527776998139169,-13.626651493125086
19,19_11,Focus,11,6,3.5,-11.37692294555823,-12.027155720602055,-11.44757904182452,-12.68788572659687,-13.691838560965332
19,19_11,Focus,11,7,4.0,-11.900126946814758,-12.048341205495456,-11.345540687583464,-12.634861541918408,-13.58258113899918
19,19_11,Focus,11,8,4.5,-12.05258704218173,-12.02990259835506,-11.433259567944967,-12.360789652291437,-13.456684565765837
19,19_12,MW,12,0,0.5,-11.866615286075993,-12.009359401857248,-11.122949127977991,-12.828401244035003,-13.519272628066641
19,19_12,MW,12,1,1.0,-12.307478132418284,-12.109123161048254,-11.2751278310253,-12.596590325522556,-13.555273153602732
19,19_12,MW,12,2,1.5,-12.192642715228244,-12.153636353307816,-11.065302310726425,-12.685371722697289,-13.570732564668308
19,19_12,MW,12,3,2.0,-11.654378598236766,-11.932548629262584,-11.443870954724051,-12.820599481219576,-13.482617942501635
19,19_12,MW,12,4,2.5,-11.786008735721394,-12.124754521495207,-11.549797378173885,-12.817553768019097,-13.569630106623977
19,19_12,MW,12,5,3.0,-12.19048451512827,-12.346124428959463,-11.680395444075142,-12.885547158436198,-13.60866637246773
19,19_12,MW,12,6,3.5,-12.145177270052264,-12.210161059187012,-11.330499191868315,-12.933126747328263,-13.54371830897627
19,19_12,MW,12,7,4.0,-12.00306222350422,-12.244623268942709,-11.022795652729707,-12.51543881496977,-13.536905743274849
19,19_13,Focus,13,0,0.5,-12.021439927888084,-12.221337485371642,-10.787872601306775,-12.843782935662391,-13.605008916913492
19,19_13,Focus,13,1,1.0,-12.008511598400947,-12.397877342999005,-11.486317769620564,-12.637044804660862,-13.603864266922471
19,19_13,Focus,13,2,1.5,-11.798770103393606,-12.181161200115236,-11.348645168142914,-12.72131768548604,-13.704730296867439
19,19_13,Focus,13,3,2.0,-12.043349397825965,-12.05377573712309,-10.86242984556074,-12.601648225298812,-13.722555268140866
19,19_13,Focus,13,4,2.5,-11.984794943712885,-12.398540863247074,-11.22692503330833,-12.55667855377544,-13.60968880447965
19,19_13,Focus,13,5,3.0,-11.703505929594085,-12.45823099918511,-11.634417825031806,-12.49882003107469,-13.687370815806847
19,19_13,Focus,13,6,3.5,-11.501499001800395,-12.39286274946342,-11.662670464437932,-12.850266852347225,-13.659645691613532
19,19_13,Focus,13,7,4.0,-11.358888316603036,-11.85251502736614,-11.008341665110423,-12.45742691046286,-13.650468383757444
19,19_13,Focus,13,8,4.5,-11.651089153027982,-12.28795401436988,-11.353056456667897,-12.546133188776317,-13.597354779598353
19,19_14,MW,14,0,0.5,-11.694839237715069,-11.886546327685869,-10.991284433894558,-12.576742636304981,-13.669214227455916
19,19_14,MW,14,1,1.0,-11.599671022291789,-11.97887672511666,-11.573143439173279,-12.358255589748488,-13.68180062279657
19,19_14,MW,14,2,1.5,-11.415039303121832,-11.925205018539994,-11.500872650239895,-12.497490432707183,-13.690465258476253
19,19_14,MW,14,3,2.0,-11.377963960566088,-12.165618240105697,-10.864845282414057,-12.61869389439082,-13.5780447213505
19,19_14,MW,14,4,2.5,-11.91632227047428,-12.435996639076308,-11.183391078798152,-12.667434397113999,-13.621362081962669
19,19_14,MW,14,5,3.0,-11.800638355593568,-12.379884476595597,-11.381971046701288,-12.530014980118272,-13.757394586043345
19,19_14,MW,14,6,3.5,-11.671092188404037,-12.229219555774282,-11.50576408319317,-12.69983704202231,-13.506245396398969
19,19_14,MW,14,7,4.0,-12.130671429133898,-11.947544720760524,-11.012884351950495,-12.628835067879102,-13.527541525702508
19,19_15,MW,15,0,0.5,-12.249781938954502,-12.290740555375109,-11.490124015364794,-12.581226650185068,-13.656857347722603
19,19_15,MW,15,1,1.0,-12.112856571085995,-12.511300937918868,-11.380745964024477,-12.78352640774899,-13.71509429537216
19,19_15,MW,15,2,1.5,-11.575252518353993,-11.910213248635312,-10.775778333667779,-12.477455495991805,-13.42533658964679
19,19_15,MW,15,3,2.0,-11.624105089602963,-12.328822087139843,-11.331771653666168,-12.438729782133295,-13.542747083049905
19,19_15,MW,15,4,2.5,-11.891513966285967,-12.019193921974766,-11.006213446792072,-12.565948202107247,-13.570368072703506
19,19_15,MW,15,5,3.0,-12.230883852217257,-12.54050457010997,-11.469477064024693,-12.947515111536134,-13.631202403707508
19,19_15,MW,15,6,3.5,-11.833381057495325,-12.31067224847559,-11.504420430178943,-12.732743941095572,-13.65265012020866
19,19_15,MW,15,7,4.0,-11.892244811297056,-12.267641411800625,-10.971924100877994,-12.699927186041725,-13.560128760764815
19,19_16,Focus,16,0,0.5,-11.871522413923472,-12.05527492815835,-11.498314742901787,-12.82007383224243,-13.647186847270092
19,19_16,Focus,16,1,1.0,-12.216554765386185,-12.367739769826736,-11.050202825113303,-12.800398593313849,-13.568414494631543
19,19_16,Focus,16,2,1.5,-11.656998399999772,-12.097098190553185,-11.851486667506654,-12.98567167042484,-13.650585544530214
19,19_16,Focus,16,3,2.0,-11.840589348304233,-12.170940470322488,-11.430639081005804,-12.770310237537792,-13.679485112514472
19,19_16,Focus,16,4,2.5,-12.042787086663218,-12.414087907852416,-11.519385712266569,-12.872980940348024,-13.648921633049879
19,19_16,Focus,16,5,3.0,-12.116795303060067,-12.290602389311017,-12.120504213006718,-12.818859442138688,-13.61438873879646
19,19_16,Focus,16,6,3.5,-11.653741781849238,-12.170917443462876,-11.28452184590558,-12.727268494666944,-13.545122044982826
19,19_16,Focus,16,7,4.0,-12.09684624986585,-12.270126053247736,-11.793069316705532,-12.686622880903407,-13.664433771149994
19,19_16,Focus,16,8,4.5,-11.73882592802656,-12.247806335278655,-11.011616314570842,-12.662700027810413,-13.53148162553092
19,19_17,MW,17,0,0.5,-12.077703916943284,-12.360410505812164,-11.17690481290766,-12.827194188615131,-13.646317958118939
19,19_17,MW,17,1,1.0,-11.948764569864014,-12.022642256229663,-11.280195994524695,-12.767428118388246,-13.593398941753057
19,19_17,MW,17,2,1.5,-11.763684462400649,-11.771123785352394,-10.899029469637298,-12.747216005892476,-13.507070503951104
19,19_17,MW,17,3,2.0,-11.668027857737583,-12.163231870187275,-10.91372323004097,-12.685475597893149,-13.682708259282107
19,19_17,MW,17,4,2.5,-11.977730714651944,-12.147951789068648,-11.557949630723103,-12.873559758749138,-13.66697018527121
19,19_17,MW,17,5,3.0,-11.378019887331385,-11.924650999033949,-10.92928054888779,-12.87959650429649,-13.686845517087582
19,19_17,MW,17,6,3.5,-11.49418730909424,-12.216702376176041,-11.303489477951299,-12.577820925282253,-13.698259041941185
19,19_17,MW,17,7,4.0,-11.883735307290893,-12.332702726991172,-11.286000200012069,-12.874711584359487,-13.612145654312679
19,19_18,Focus,18,0,0.5,-11.98412943483878,-12.246934765908954,-11.228672297716802,-12.894358658073855,-13.697392324918154
19,19_18,Focus,18,1,1.0,-11.529700215930903,-11.98966206695448,-11.498449264792887,-12.590663806878256,-13.606524756473453
19,19_18,Focus,18,2,1.5,-11.858684692048541,-12.253897637585572,-11.106982646553144,-12.792994542834519,-13.500850188292828
19,19_18,Focus,18,3,2.0,-11.953183369738287,-12.049696392474573,-11.453931607568908,-12.853673777240676,-13.566410148032427
19,19_18,Focus,18,4,2.5,-11.77548922002679,-12.355227510311014,-11.738203930847002,-12.945810981371839,-13.549866621584357
19,19_18,Focus,18,5,3.0,-11.853498719304124,-12.42856441576827,-11.321205824551626,-12.383752638010678,-13.594930136644567
19,19_18,Focus,18,6,3.5,-11.59748372943756,-12.08815378234365,-11.544207423586053,-12.852927692606487,-13.545773802891238
19,19_18,Focus,18,7,4.0,-11.861465651192399,-12.005568651491009,-11.242962073145922,-12.8291699470244,-13.659633322513764
19,19_18,Focus,18,8,4.5,-11.447855179471103,-12.06573124341432,-11.37254960213125,-12.750626964775911,-13.636778914860182
19,19_19,MW,19,0,0.5,-11.534478383079906,-12.09634271866328,-11.238273189812102,-12.790177477094028,-13.652404922246909
19,19_19,MW,19,1,1.0,-12.226607196339094,-12.168265280633525,-11.398861992954737,-12.626141971189057,-13.616758061496595
19,19_19,MW,19,2,1.5,-11.588364682321318,-12.008545262638467,-11.019095794704976,-12.866888688676555,-13.505558652586684
19,19_19,MW,19,3,2.0,-11.652860248238929,-12.164801258972679,-11.2451777407371,-12.740485312353664,-13.610409862211453
19,19_19,MW,19,4,2.5,-11.770424485355528,-12.158074950228253,-11.162430467836948,-12.737696286416691,-13.606130871663204
19,19_19,MW,19,5,3.0,-12.297718054126324,-12.272613921683474,-11.154857334371114,-12.6636677324598,-13.608658367745361
19,19_19,MW,19,6,3.5,-12.13039547261637,-12.113070276678634,-11.070709939090642,-12.966355561097991,-13.56151477462317
19,19_19,MW,19,7,4.0,-11.73862308833014,-12.283426089295668,-10.816855896912745,-12.506436372437323,-13.619648070632584
19,19_20,MW,20,0,0.5,-12.066819224056664,-12.061037161356014,-11.129667079603772,-12.464203143262086,-13.548561546610953
19,19_20,MW,20,1,1.0,-11.67550439413482,-12.211322288774019,-11.108776074725405,-12.655942933557977,-13.520103795764502
19,19_20,MW,20,2,1.5,-12.0095994242798,-12.111063508257676,-11.241872792283466,-13.033868100193832,-13.641651280038356
19,19_20,MW,20,3,2.0,-11.971488154912294,-12.230839890525692,-11.041839918408929,-12.693452645125294,-13.4455122401863
19,19_20,MW,20,4,2.5,-12.156277373317016,-12.30801530902035,-11.683394953018206,-12.847440372378797,-13.624763150640955
19,19_20,MW,20,5,3.0,-11.933488996204392,-12.271946736185534,-11.431512186726394,-12.727319917465705,-13.604791795422567
19,19_20,MW,20,6,3.5,-11.809820535336698,-12.087824144280757,-11.443385161019286,-12.748569362679534,-13.642187698471403
19,19_20,MW,20,7,4.0,-11.734619104698583,-12.36416993486479,-11.152302724956273,-12.88001192460392,-13.552508432612282
19,19_21,MW,21,0,0.5,-11.4767056101081,-11.543067467537728,-10.724298240280254,-12.497057986904546,-13.347343023961502
19,19_21,MW,21,1,1.0,-11.38799698685012,-12.07260862676322,-10.811903011536257,-12.40722874964013,-13.551291351903668
19,19_21,MW,21,2,1.5,-11.738487717473085,-12.118290247335752,-11.091831236828444,-12.66714142858661,-13.532302791168346
19,19_21,MW,21,3,2.0,-11.8786035171075,-12.042106056944025,-10.979035467451695,-12.61648100380316,-13.630716594262958
19,19_21,MW,21,4,2.5,-11.756436866308507,-11.94807691953282,-11.110831971150493,-12.762815810487098,-13.739557608542789
19,19_21,MW,21,5,3.0,-12.130027482844449,-11.759800347314126,-11.708967999533112,-12.746072306267871,-13.715797770266438
19,19_21,MW,21,6,3.5,-11.499674078835247,-12.08791717265247,-10.695831198235537,-12.637051468231691,-13.727835305207082
19,19_21,MW,21,7,4.0,-11.979472172761527,-12.219519343303133,-10.887001928039615,-12.860740561172316,-13.47365347407928
19,19_22,Focus,22,0,0.5,-11.376298125061929,-11.940904569067616,-10.944968768935079,-12.643993143481215,-13.462780794426351
19,19_22,Focus,22,1,1.0,-11.772590298480232,-12.126349037633526,-11.017591706885078,-12.810566841825416,-13.723631388619662
19,19_22,Focus,22,2,1.5,-11.256869085166413,-12.169287923367552,-11.14929000852019,-12.568090032747083,-13.648068269185686
19,19_22,Focus,22,3,2.0,-11.956017223929644,-12.351905719615846,-11.226767495215615,-12.608415180409779,-13.532545573526882
19,19_22,Focus,22,4,2.5,-12.350990328794083,-12.595302926803308,-11.33022108187008,-12.460181800748593,-13.672077237410777
19,19_22,Focus,22,5,3.0,-12.033226944887586,-12.536986321296352,-11.140559518472216,-12.711122731807778,-13.605271571901683
19,19_22,Focus,22,6,3.5,-11.66133397823044,-12.403020732058513,-11.26585254313332,-12.667392839323977,-13.550673702377125
19,19_22,Focus,22,7,4.0,-11.864517384221678,-12.424961383805927,-11.323643768973977,-12.676417180256898,-13.431956319212837
19,19_22,Focus,22,8,4.5,-11.993919675359514,-12.438155836381226,-11.352539689981299,-12.803175780170596,-13.549518293490678
19,19_23,Focus,23,0,0.5,-11.38795376429454,-12.120563174168675,-10.780965914736608,-12.55230475977089,-13.541285163840207
19,19_23,Focus,23,1,1.0,-12.210067684122148,-11.94385147067692,-10.799724214081285,-12.45653826511388,-13.734791738111863
19,19_23,Focus,23,2,1.5,-11.854563503344552,-12.048357939893728,-10.95336065602269,-12.455313303594208,-13.569497894390324
19,19_23,Focus,23,3,2.0,-12.113742422034651,-12.187478619733191,-11.348705785868436,-12.731632751032535,-13.712949794037867
19,19_23,Focus,23,4,2.5,-11.611400303915874,-12.691551967678834,-12.01916889058774,-12.832263861709393,-13.606005206904756
19,19_23,Focus,23,5,3.0,-11.984807233786961,-12.436933278218973,-12.909108295769729,-13.223511632906439,-13.695602855428628
19,19_23,Focus,23,6,3.5,-11.498196063883755,-12.603186711692732,-12.522912362237083,-13.20942024049528,-13.622086801715247
19,19_23,Focus,23,7,4.0,-12.520398128194804,-12.368478003872761,-12.444710455895434,-12.90822412889872,-13.609384736977752
19,19_23,Focus,23,8,4.5,-12.138336707861622,-12.278150959750851,-11.216165061761556,-12.989758220549941,-13.638297851544541
19,19_24,MW,24,0,0.5,-11.550591905350483,-12.188470701508583,-11.614539819738658,-13.095688021734913,-13.707289609952728
19,19_24,MW,24,1,1.0,-11.949480685775525,-11.881262801679384,-11.749840084420361,-13.081487353857987,-13.762843806368322
19,19_24,MW,24,2,1.5,-11.728283519906345,-11.92355481875622,-12.258175507402104,-13.099691926426258,-13.830713353483384
19,19_24,MW,24,3,2.0,-12.041412119134533,-12.141630161567079,-12.213689213910284,-13.132480074947376,-13.681230299066987
19,19_24,MW,24,4,2.5,-11.542288787695636,-12.175460455135738,-11.763055056632018,-12.951961837811568,-13.70567965021749
19,19_24,MW,24,5,3.0,-11.296642826234658,-11.684992398429932,-10.822640694441473,-12.711001764692082,-13.635843543558803
19,19_24,MW,24,6,3.5,-11.782683358960638,-12.0385225674116,-11.900572554891548,-12.573764288943387,-13.652819948116065
19,19_24,MW,24,7,4.0,-11.826139462407161,-11.6884042529469,-10.829420876846779,-12.512714459089004,-13.49718579430533
19,19_25,MW,25,0,0.5,-11.301198929855659,-11.320829470329155,-10.695416724483358,-12.304817975248858,-13.652497832296751
19,19_25,MW,25,1,1.0,-11.843857643794276,-12.099344267163362,-11.402571018657754,-12.347687838174934,-13.43925297377576
19,19_25,MW,25,2,1.5,-11.90527944799418,-12.217228761096091,-11.282656595946005,-12.573582700266115,-13.6029849655952
19,19_25,MW,25,3,2.0,-12.177623702418494,-12.015413012404135,-11.478323331929618,-12.743924057820504,-13.683979433813334
19,19_25,MW,25,4,2.5,-11.958441143759241,-11.970198784853247,-11.286545059161973,-12.955892033081279,-13.580811420746059
19,19_25,MW,25,5,3.0,-11.525708701401769,-11.898363629491996,-11.14181096296228,-12.83833806446908,-13.53670622472857
19,19_25,MW,25,6,3.5,-11.634275388086843,-12.246400537293045,-11.627835082990241,-12.857876788413817,-13.620946946447408
19,19_25,MW,25,7,4.0,-11.833122520485693,-11.73395265584726,-11.23642821625139,-12.450685472378858,-13.619981064154732
19,19_26,MW,26,0,0.5,-11.827163750372508,-12.22477108173549,-12.186709652929581,-13.096852136484204,-13.7067072002875
19,19_26,MW,26,1,1.0,-11.977153308882235,-12.134754528829975,-12.204008814913202,-13.119591175567232,-13.709561344550075
19,19_26,MW,26,2,1.5,-11.884443855777763,-12.327333151770715,-12.613602304662129,-13.223235067624184,-13.620077648920006
19,19_26,MW,26,3,2.0,-11.966171057246395,-11.64434633927042,-12.177219250088593,-13.276325940832505,-13.778645891725844
19,19_26,MW,26,4,2.5,-11.492696933915369,-11.737449362215632,-12.10015016758383,-12.658991790850756,-13.653257785154619
19,19_26,MW,26,5,3.0,-11.618417044257898,-11.7133726643486,-10.973749407774633,-12.380782807210291,-13.569934882231964
19,19_26,MW,26,6,3.5,-11.68203358773554,-11.649740424758914,-10.870648619430193,-12.406876809759739,-13.391401288151897
19,19_26,MW,26,7,4.0,-11.59610256063387,-12.249182927792925,-10.639745166596967,-12.44784593044562,-13.51110965191057
19,19_27,MW,27,0,0.5,-12.057346880855013,-11.885657023686008,-11.130073065658623,-12.618881476878506,-13.58992895064484
19,19_27,MW,27,1,1.0,-11.805783607891195,-12.110395217371687,-11.783526996749892,-12.892834452669817,-13.464741891233377
19,19_27,MW,27,2,1.5,-12.12712676886837,-12.339234442591414,-11.36791301290379,-12.611490420527343,-13.636432079478915
19,19_27,MW,27,3,2.0,-11.910864540165797,-12.14407440102542,-11.230006778501938,-12.548072707490377,-13.619013659180425
19,19_27,MW,27,4,2.5,-12.023263191075776,-12.355374231459125,-11.158309554001193,-12.421219936331616,-13.613091610715577
19,19_27,MW,27,5,3.0,-12.093769484100314,-11.974143480469827,-11.1685219657888,-12.4953685856831,-13.588466522653144
19,19_27,MW,27,6,3.5,-12.02078106622887,-12.477234669667993,-11.151238583208528,-12.906448864563886,-13.526550778278818
19,19_27,MW,27,7,4.0,-12.041081813502279,-12.467037778721021,-11.615597133595687,-12.931539409915924,-13.60972843037583
19,19_28,MW,28,0,0.5,-11.753095312814928,-12.415397820620674,-11.93800235998563,-12.770808982455728,-13.793408842943709
19,19_28,MW,28,1,1.0,-12.026944572489406,-12.205544360998038,-11.331979816011518,-12.757345654178222,-13.592196148855894
19,19_28,MW,28,2,1.5,-12.287357457227152,-12.538414063156939,-11.386261245627933,-12.860703131338425,-13.53935047469914
19,19_28,MW,28,3,2.0,-12.148216585303876,-12.413854568798566,-11.34950052388619,-12.959646363749258,-13.712744843035665
19,19_28,MW,28,4,2.5,-12.115833814482649,-12.343884009173038,-11.615452570913517,-12.965567360420561,-13.587225763358026
19,19_28,MW,28,5,3.0,-12.22173337115696,-12.22089164068611,-11.86691199990737,-12.94138192040567,-13.62519638870939
19,19_28,MW,28,6,3.5,-11.658604295600712,-12.01087513967452,-12.075358264452408,-13.330991887568825,-13.671224137989137
19,19_28,MW,28,7,4.0,-11.828665153331594,-12.16856856564619,-12.00585470479312,-13.254290593926076,-13.708961669204555
19,19_29,Focus,29,0,0.5,-11.62136943857909,-11.95029444426495,-11.567333767788107,-12.962643470192216,-13.576217370922887
19,19_29,Focus,29,1,1.0,-11.835533111529015,-11.99843485409028,-11.481488318475854,-12.852178327353815,-13.576852227946455
19,19_29,Focus,29,2,1.5,-11.317980148430122,-12.41650935822057,-11.706725713405788,-12.885437834614724,-13.707384920139795
19,19_29,Focus,29,3,2.0,-11.871060601575657,-12.38245440910183,-11.908648377368072,-12.957395854720291,-13.676534274200728
19,19_29,Focus,29,4,2.5,-11.997323924285922,-12.446375024880018,-12.069609251858273,-13.124646837447496,-13.714097093543778
19,19_29,Focus,29,5,3.0,-11.995145113853768,-12.134713088539844,-11.995751637604945,-12.98557518982319,-13.543057749830348
19,19_29,Focus,29,6,3.5,-11.930530025159772,-12.08303330486763,-12.311031472600614,-12.985152825891245,-13.6082951255432
19,19_29,Focus,29,7,4.0,-11.414343340502349,-12.369404398127472,-11.644813789540025,-12.865660665519796,-13.531165824639046
19,19_29,Focus,29,8,4.5,-11.847533273386205,-12.248499702487468,-12.210757303419959,-13.072375079716426,-13.654563917322038
19,19_30,Focus,30,0,0.5,-11.685893097023715,-12.122391509335557,-11.392095836139484,-12.833718246418632,-13.713261134593871
19,19_30,Focus,30,1,1.0,-12.14413400027961,-12.24042386829387,-10.876099302970859,-12.91745525559303,-13.559203762686213
19,19_30,Focus,30,2,1.5,-11.831702030485602,-11.977917331206188,-11.150453924984784,-12.67452042073579,-13.618397119051789
19,19_30,Focus,30,3,2.0,-11.765634157341653,-11.679422058937742,-11.004756656787231,-12.389237804955286,-13.511387053240394
19,19_30,Focus,30,4,2.5,-11.8532382859992,-12.178198555849203,-11.246337346302157,-12.884539472919384,-13.630100221824328
19,19_30,Focus,30,5,3.0,-11.55013833184824,-12.33614072814468,-11.414497562757573,-12.6050086934868,-13.444406928119466
19,19_30,Focus,30,6,3.5,-11.798042145356078,-12.334935256314576,-11.238818157845333,-12.750399041599186,-13.661265112097746
19,19_30,Focus,30,7,4.0,-12.017525164829566,-12.09248225689231,-11.330483705496036,-12.802852317623174,-13.727925250447496
