Subject,Epoch,State,Epoch_Index,Window_Index,Time_s,Log10_Delta_Power,Log10_Theta_Power,Log10_Alpha_Power,Log10_Beta_Power,Log10_Gamma_Power
14,14_5,MW,5,4,2.5,-11.19740410656215,-12.051089279423415,-11.182409040786721,-11.932484545295718,-12.159461547757672
14,14_5,MW,5,5,3.0,-11.34378951650866,-11.865033276733106,-11.09978006819244,-11.783456518691304,-12.257665432038836
14,14_5,MW,5,6,3.5,-10.937595846807042,-11.899413435531605,-11.674625349827314,-11.94070164432925,-12.154298333864459
14,14_5,MW,5,7,4.0,-11.01764217762056,-11.677563398270056,-10.842103485477866,-11.747269309952667,-12.28162530676464
14,14_6,Focus,6,0,0.5,-11.084219750661289,-11.56488467806944,-10.815894112712183,-11.867007191388101,-12.135957360580443
14,14_6,Focus,6,1,1.0,-11.077755151981577,-11.276505162445499,-10.736862102151434,-11.725947429388627,-12.261581758538183
14,14_6,Focus,6,2,1.5,-10.493360668931379,-11.470272809910574,-10.732397238382935,-11.924828192586277,-12.144721328410828
14,14_6,Focus,6,3,2.0,-10.811727435993085,-11.673687606806537,-11.046328845390498,-11.91365497967372,-12.299027200221573
14,14_6,Focus,6,4,2.5,-11.234729585453167,-11.57308839426542,-10.46094657687706,-11.7916068856053,-12.273397764329964
14,14_6,Focus,6,5,3.0,-11.024463617015728,-11.608708486463236,-10.859098654595963,-11.924702264763933,-12.228471754447467
14,14_6,Focus,6,6,3.5,-10.932302042088073,-11.607478198486238,-10.693145761898178,-11.936328385242104,-12.306196348341588
14,14_6,Focus,6,7,4.0,-11.231443006168687,-11.17066148535494,-10.60752530582527,-11.958290220871845,-12.19642920815162
14,14_6,Focus,6,8,4.5,-11.100608248583931,-11.693145954613907,-11.447914000165497,-11.957822735852506,-12.231110036735071
14,14_7,Focus,7,0,0.5,-11.187281461731551,-11.882372449487152,-11.150423962551042,-11.939370678137003,-12.269216757503834
14,14_7,Focus,7,1,1.0,-11.093271412017067,-11.35059439686931,-10.723684536864724,-11.839678648007547,-12.354943878829868
14,14_7,Focus,7,2,1.5,-11.16037663533874,-11.595169993602187,-10.828990179961028,-11.846798167605106,-12.147109488981211
14,14_7,Focus,7,3,2.0,-11.002783169470565,-11.487403402794229,-10.785412539340353,-11.748382059497427,-12.254660218751443
14,14_7,Focus,7,4,2.5,-11.137011464982084,-11.243084901571768,-10.848138980570635,-11.831334512633102,-12.128627913009334
14,14_7,Focus,7,5,3.0,-11.163597459617288,-11.480227646841811,-10.801177850963592,-11.861317243962207,-12.31519490554415
14,14_7,Focus,7,6,3.5,-10.93983092626465,-11.662078351005858,-11.121061596194174,-11.799147988147311,-12.197509895896035
14,14_7,Focus,7,7,4.0,-10.743920849611262,-11.467873830427717,-10.71243434099444,-11.866345944958939,-12.271277377805077
14,14_7,Focus,7,8,4.5,-10.937461052736234,-11.49811218101158,-11.378417874965201,-11.872674190422625,-12.349134270137698
14,14_8,MW,8,0,0.5,-11.276809167303947,-11.688134390265617,-10.961733005193901,-11.817265850556488,-11.800665460137001
14,14_8,MW,8,1,1.0,-11.144644430660698,-11.626190568845024,-11.025112149573324,-11.619250505525194,-11.975006413126273
14,14_8,MW,8,2,1.5,-10.21715428894546,-11.162927487566215,-10.625196832707218,-11.701206946219735,-12.072642032857992
14,14_8,MW,8,3,2.0,-10.979619494031255,-11.681079525163401,-11.146391779741988,-11.72646404211845,-11.894976983423382
14,14_8,MW,8,4,2.5,-11.258004393285134,-11.54623080781119,-10.837763369475613,-11.656232913840821,-11.828465378705316
14,14_8,MW,8,5,3.0,-11.196657661545924,-11.536638014224975,-10.813405388487896,-11.883019204998165,-12.245112125232568
14,14_8,MW,8,6,3.5,-10.928304279150542,-11.532169261695033,-10.945313126322116,-11.93865672927714,-12.252548823751066
14,14_8,MW,8,7,4.0,-11.375137469013364,-11.688456190477602,-10.823845987978062,-11.823755032712898,-11.791034213966258
14,14_9,MW,9,0,0.5,-11.205828951465623,-11.821898386944646,-10.838711673372499,-11.898158596055863,-12.112133953764372
14,14_9,MW,9,1,1.0,-10.897545905316838,-11.652102208677901,-10.958272557446604,-11.862549388692369,-12.112029739638597
14,14_9,MW,9,2,1.5,-11.289453856340494,-11.922690159956003,-10.745887324751884,-11.902838410543431,-12.042774004621705
14,14_9,MW,9,3,2.0,-11.155297885310425,-11.620587327910409,-10.819484058811602,-11.68933622357526,-11.759966716324728
14,14_9,MW,9,4,2.5,-10.949755364136285,-11.69330736898909,-10.798396348650936,-11.535301565262502,-11.752128909967487
14,14_9,MW,9,5,3.0,-11.046771405772622,-11.805446793500561,-11.075355347566937,-11.548156657143066,-11.815624928551854
14,14_9,MW,9,6,3.5,-11.262052942703718,-11.620756107380547,-10.793864242937472,-11.580317117869633,-11.757651508906296
14,14_9,MW,9,7,4.0,-11.214913495737166,-11.400236341628698,-10.680175304003123,-11.604987631932936,-11.84383760729332
14,14_10,Focus,10,0,0.5,-10.931932200834323,-11.755770375816672,-10.901036376711529,-11.940395190175575,-12.167138431508066
14,14_10,Focus,10,1,1.0,-10.938373860694224,-11.530220707067226,-10.806801272700122,-11.818092852458413,-12.01981434895896
14,14_10,Focus,10,2,1.5,-11.264824847385205,-11.677758215297777,-10.679955646794133,-11.908704472245326,-11.980594464484309
14,14_10,Focus,10,3,2.0,-11.276622802282136,-11.417089169223729,-10.914757080865991,-11.862215070531104,-12.012911351251079
14,14_10,Focus,10,4,2.5,-10.937801251880224,-11.4509191614714,-11.12686806898673,-11.94855606387906,-12.06609471467906
14,14_10,Focus,10,5,3.0,-11.387286718433222,-11.638784408769085,-10.715731340365531,-11.805260794892412,-12.175190061877665
14,14_10,Focus,10,6,3.5,-11.064484597596381,-11.669652727111101,-11.441407373345275,-12.022204056389938,-12.069400041073536
14,14_10,Focus,10,7,4.0,-11.160289921661308,-11.60395260397876,-10.974209927487754,-11.888733483567929,-12.118414195152075
14,14_10,Focus,10,8,4.5,-11.226027006372497,-11.711019230911097,-10.992916239529162,-11.848422096730765,-12.146988928036492
14,14_11,Focus,11,0,0.5,-11.298553947400675,-11.697787998366037,-10.741670772097192,-11.897928856911049,-12.303143382300592
14,14_11,Focus,11,1,1.0,-11.248108636825057,-11.608649252556015,-11.209498040417579,-12.112137763907885,-12.371785485595955
14,14_11,Focus,11,2,1.5,-11.583089781305196,-12.034828248667962,-10.953160544573397,-11.885350702121714,-12.297273953887217
14,14_11,Focus,11,3,2.0,-10.70602668749315,-11.662897922703452,-10.830978520858523,-11.865353654463119,-12.161284147400643
14,14_11,Focus,11,4,2.5,-11.092496910167931,-11.628889003631189,-11.0532676158229,-11.845733246044215,-12.178699367395906
14,14_11,Focus,11,5,3.0,-10.59106191128448,-11.518507645236486,-10.879401631084527,-11.786823560020068,-12.153187277825044
14,14_11,Focus,11,6,3.5,-11.275367123897054,-11.948217074271087,-11.102879283167562,-12.04730147415054,-12.258430004053873
14,14_11,Focus,11,7,4.0,-11.17485099057959,-11.766612972037073,-11.008175074825203,-11.917667326068605,-12.242778166941404
14,14_11,Focus,11,8,4.5,-10.828170565707604,-11.396786784273578,-10.657721880757203,-11.892295006173937,-12.101514535216694
14,14_12,Focus,12,0,0.5,-11.053623199747214,-11.428377075626164,-10.688553130672963,-11.875222378040492,-12.404929965952746
14,14_12,Focus,12,1,1.0,-11.320643444305698,-11.37536111441886,-10.839945445468322,-11.877048028225538,-12.595558045211105
14,14_12,Focus,12,2,1.5,-11.37716512582877,-11.510627500673962,-10.949701750202866,-11.915784365018684,-12.221664117827647
14,14_12,Focus,12,3,2.0,-11.131635116301739,-11.539853926458651,-10.669959326040821,-11.866261329364345,-12.043331484709798
14,14_12,Focus,12,4,2.5,-11.086573607320089,-11.770652808490995,-10.988936037954637,-11.883968423947262,-12.023187573017406
14,14_12,Focus,12,5,3.0,-11.268837757398655,-11.558244689776584,-11.060909855525194,-11.85041771561292,-12.152889182789385
14,14_12,Focus,12,6,3.5,-10.958348709788154,-11.657693621190065,-11.10335694740255,-11.756327134671738,-12.149119268245055
14,14_12,Focus,12,7,4.0,-11.3840733391009,-11.784474401400216,-10.864202398829077,-11.91729905125167,-12.326180681451207
14,14_12,Focus,12,8,4.5,-11.23991574779858,-11.625531922354496,-10.680745518959323,-11.85075325095946,-12.027835586682148
14,14_13,MW,13,0,0.5,-11.081848442183615,-11.708519128421132,-10.854469341189846,-11.946045769811517,-11.94182241293566
14,14_13,MW,13,1,1.0,-11.573356900570538,-11.5741699742908,-11.065365649230484,-11.923553568044598,-12.042392654028927
14,14_13,MW,13,2,1.5,-11.234248047722128,-11.80182406854629,-10.95624884017643,-11.652374102086831,-11.929077029046223
14,14_13,MW,13,3,2.0,-11.056798598095618,-11.528113160312913,-11.005299821059998,-12.006424154943305,-12.28221728935515
14,14_13,MW,13,4,2.5,-11.007162112730859,-11.557652161827455,-11.0021828826082,-12.034050961435488,-12.157557344951323
14,14_13,MW,13,5,3.0,-11.113392078184477,-11.355546916526357,-11.013141167044562,-11.568986183914676,-11.831581392813371
14,14_13,MW,13,6,3.5,-10.8733200580601,-11.72771276125204,-10.82171921872259,-11.734362186900883,-11.802187586692101
14,14_13,MW,13,7,4.0,-11.177839791980654,-11.7730888208495,-11.1009365554121,-12.103457855221093,-12.51911969976217
14,14_14,Focus,14,0,0.5,-10.464234914579645,-11.626040309023972,-10.64445060805266,-11.886859748191501,-12.329288800066685
14,14_14,Focus,14,1,1.0,-10.65995454576678,-11.599052744192232,-10.926493026129972,-11.990035832671152,-12.263041574312755
14,14_14,Focus,14,2,1.5,-10.192708940693999,-11.310088204184705,-10.833553511422267,-11.995881851113868,-12.123947345154512
14,14_14,Focus,14,3,2.0,-10.733929380115352,-11.60122931682117,-11.169424961334151,-12.014903269578179,-12.350009579809292
14,14_14,Focus,14,4,2.5,-10.810502178877151,-11.486463043342106,-10.863631049172644,-11.971185578934067,-12.175729452554597
14,14_14,Focus,14,5,3.0,-11.038378753130889,-11.417612827720431,-11.059525490101471,-11.931457279754685,-12.247645357725462
14,14_14,Focus,14,6,3.5,-11.046391356903406,-11.662609879063206,-10.85951580195716,-11.829001204596228,-12.120515752684204
14,14_14,Focus,14,7,4.0,-10.969884724013422,-11.575358854031684,-10.84375330312597,-11.77472699397912,-12.165011012750275
14,14_14,Focus,14,8,4.5,-11.620401178303588,-11.734482395062148,-10.697921684430439,-11.75590068575144,-12.216140595428035
14,14_15,Focus,15,0,0.5,-11.369113139781003,-11.501920120869606,-10.99555271145984,-11.866623497045168,-12.22469847447045
14,14_15,Focus,15,1,1.0,-11.1592858071604,-11.754535673873233,-11.235922979796921,-11.786613473181884,-12.077863335865025
14,14_15,Focus,15,2,1.5,-10.974304563108843,-11.573984231141868,-10.92683030405762,-11.794117161010886,-12.043738440989266
14,14_15,Focus,15,3,2.0,-10.854069588255298,-11.73479267722371,-11.190440995308112,-11.815156427491337,-12.11942142600218
14,14_15,Focus,15,4,2.5,-10.859696746054103,-11.690717122624363,-10.906851273814546,-11.951306445403203,-12.261641747421727
14,14_15,Focus,15,5,3.0,-10.841677568760796,-11.659468297442364,-10.852796470769583,-12.002731335812548,-12.568050052844352
14,14_15,Focus,15,6,3.5,-10.995795357391781,-11.798926683080277,-10.839234865378293,-12.128949537280588,-12.396830978619269
14,14_15,Focus,15,7,4.0,-11.102193245913654,-11.608060930347701,-10.965360565353814,-11.779887835447266,-11.797978070960419
14,14_15,Focus,15,8,4.5,-11.136301059974132,-11.538010594175763,-10.81650832157155,-11.686547204028681,-11.730601755640034
14,14_16,MW,16,0,0.5,-10.851565514614963,-11.670512590864563,-10.9288933075002,-12.07357260381695,-12.45590381161484
14,14_16,MW,16,1,1.0,-11.050753281454737,-11.856404656556712,-11.148038501934368,-12.022522459712617,-12.407971882663471
14,14_16,MW,16,2,1.5,-10.937851513429617,-11.811780073343558,-11.181128916157359,-11.708717589391972,-12.122904151530381
14,14_16,MW,16,3,2.0,-11.2295071488415,-11.652317404009706,-11.17355177352962,-11.856992735020148,-12.177658279716043
14,14_16,MW,16,4,2.5,-11.120862180651905,-11.707921038331575,-10.94265589039038,-11.936080243464394,-12.184942347665162
14,14_16,MW,16,5,3.0,-11.09948717474852,-11.72396662944601,-11.02018930185047,-12.119128885462992,-12.659360759171426
14,14_16,MW,16,6,3.5,-11.097196409330977,-11.747920281545715,-10.915786993356013,-11.903327122182986,-12.006095550420492
14,14_16,MW,16,7,4.0,-11.424609125809265,-11.684169232228594,-10.91150938043527,-11.83176662949457,-11.77306581550623
14,14_17,Focus,17,0,0.5,-10.91090332774869,-11.945947894296147,-11.237547807175954,-11.972127622668072,-12.281195940642574
14,14_17,Focus,17,1,1.0,-10.996984859923131,-11.754864614328923,-11.283221661534792,-12.015130325874921,-12.490313023247824
14,14_17,Focus,17,2,1.5,-10.727671285621199,-11.525147577832634,-10.94215898706391,-11.651264838764739,-11.83742631274662
14,14_17,Focus,17,3,2.0,-11.28252416263924,-11.62376581296614,-10.78097932922431,-11.725382254334752,-11.866929681089387
14,14_17,Focus,17,4,2.5,-10.876281920654089,-11.638406439910336,-10.779163646036082,-11.994051101669761,-12.52629912302465
14,14_17,Focus,17,5,3.0,-11.07843860947217,-11.67740630815646,-10.965450069000674,-11.9640023407078,-12.35646679847021
14,14_17,Focus,17,6,3.5,-11.052967486398233,-11.799831434806357,-10.91580794601108,-11.750275102821993,-11.714476955512644
14,14_17,Focus,17,7,4.0,-11.183544393530042,-11.72164495330235,-10.84233520314802,-11.828238947394674,-11.807146058586927
14,14_17,Focus,17,8,4.5,-11.226796489351027,-11.752569270717991,-11.036749713583724,-12.127435631935143,-12.134073966158144
14,14_18,Focus,18,0,0.5,-11.147984449771842,-11.604682991626374,-11.030998041190394,-11.880908830296292,-12.625406863824564
14,14_18,Focus,18,1,1.0,-11.087122625487188,-11.762191160036735,-10.700296286101251,-11.935931637028387,-12.28180006972563
14,14_18,Focus,18,2,1.5,-11.49272965463426,-11.823021366662022,-11.034934313938301,-11.876890773566771,-12.137792792445131
14,14_18,Focus,18,3,2.0,-11.360506893165566,-11.604591079040222,-11.312019913556274,-12.014452048657303,-12.241969731031272
14,14_18,Focus,18,4,2.5,-11.206715540492358,-11.927350956328318,-11.135664444706066,-11.814549552278017,-12.151447201555444
14,14_18,Focus,18,5,3.0,-10.635279777092885,-11.48130294683254,-10.96953412558309,-12.008463243877094,-12.625753262828297
14,14_18,Focus,18,6,3.5,-11.064123128480668,-11.714517220269142,-11.191458420958355,-11.93166165047138,-12.220619923870336
14,14_18,Focus,18,7,4.0,-10.947337921461903,-11.376102999603209,-10.469313922713535,-11.812740264333287,-12.225922403998041
14,14_18,Focus,18,8,4.5,-11.016938004209628,-11.55970707730037,-10.9012846672616,-11.6911800292199,-12.194116806373064
14,14_19,Focus,19,0,0.5,-11.112964968439933,-11.63896012221108,-11.010521892380842,-12.0638329584836,-12.22867228946086
14,14_19,Focus,19,1,1.0,-11.356712943668727,-11.745971828275794,-11.324989313989562,-12.032534107978487,-12.404188044003586
14,14_19,Focus,19,2,1.5,-11.38198343240133,-11.80237576940645,-11.210640490572883,-11.94554440917702,-11.98472583097521
14,14_19,Focus,19,3,2.0,-11.090313578003318,-11.659323811483254,-10.9463600884595,-11.531384086823069,-11.685387877925084
14,14_19,Focus,19,4,2.5,-11.15738438372528,-11.409197707889374,-10.582108514360595,-11.661197377774656,-12.162428588636367
14,14_19,Focus,19,5,3.0,-11.019216562550277,-11.54808846244965,-11.078780271616589,-11.739917990677661,-12.099141918044646
14,14_19,Focus,19,6,3.5,-11.279916017717383,-11.688108892544495,-10.885065314241714,-11.656325486733705,-12.136842619203765
14,14_19,Focus,19,7,4.0,-11.077052634588714,-11.542661209387191,-10.573306646818917,-11.703893706145271,-12.09853901763647
14,14_19,Focus,19,8,4.5,-10.707074703024853,-11.554700497379427,-10.76503273313577,-11.896196528385962,-12.124571786247941
14,14_20,Focus,20,0,0.5,-11.177502405033533,-11.613196346442857,-10.962033315047693,-11.959981674878282,-12.202603877097717
14,14_20,Focus,20,1,1.0,-11.423124875872924,-11.729790632082224,-10.494750200196608,-11.945450111712828,-12.132663370273612
14,14_20,Focus,20,2,1.5,-11.146940685477958,-11.658937538967162,-10.832575876333587,-11.823834012247424,-12.244450938604755
14,14_20,Focus,20,3,2.0,-11.122641920076868,-11.640457553176187,-11.1798020492681,-11.970768965664186,-12.149878145166568
14,14_20,Focus,20,4,2.5,-11.213967570364042,-11.51551438787189,-11.323111348861596,-11.939483212989627,-12.164945971642975
14,14_20,Focus,20,5,3.0,-11.221436910957488,-11.747798522534639,-11.0608770113883,-11.888370396683799,-12.0352571893919
14,14_20,Focus,20,6,3.5,-10.939862216630532,-11.541812501969774,-10.886274323402223,-11.919875146120756,-12.11115461231114
14,14_20,Focus,20,7,4.0,-11.256494929951893,-11.591663965572433,-10.575827697336182,-11.725062422685221,-12.126557197074597
14,14_20,Focus,20,8,4.5,-11.069495431954781,-11.664788134395264,-10.836584287755354,-11.900386068707089,-12.112050282351873
14,14_21,MW,21,0,0.5,-11.215287647371541,-11.64905646753038,-10.901353688395751,-11.861571938382834,-12.353518000918324
14,14_21,MW,21,1,1.0,-10.854591012285262,-11.487498225063517,-10.966986356657324,-11.84385108215047,-12.202494384941717
14,14_21,MW,21,2,1.5,-11.338909821702329,-11.713408520173095,-10.720927754672347,-11.760544549259363,-12.354722985819999
14,14_21,MW,21,3,2.0,-11.202114669376297,-11.53601838930247,-10.849246624067353,-12.079830255679509,-12.580085468869152
14,14_21,MW,21,4,2.5,-11.134726472434455,-11.719712953383283,-11.149597059781197,-11.994764610077118,-12.746919841904703
14,14_21,MW,21,5,3.0,-11.474924236232622,-11.657261636839763,-11.20780033946212,-11.967516251203898,-12.41191907549819
14,14_21,MW,21,6,3.5,-11.008219733131288,-11.68726731179244,-10.855269082046693,-11.883401271576265,-11.908586938389154
14,14_21,MW,21,7,4.0,-11.144653141511647,-11.533316965620486,-10.87446051152516,-11.834089032073162,-12.116325648888669
14,14_22,Focus,22,0,0.5,-10.869801909181884,-11.48836792723247,-11.19498281741597,-11.787453028532545,-12.11821512863929
14,14_22,Focus,22,1,1.0,-11.00221662246644,-11.429862681407554,-11.256086950361766,-11.891095726711164,-12.07585181904901
14,14_22,Focus,22,2,1.5,-11.126467107700394,-11.70676209676049,-10.883179201124591,-11.925256963262,-12.213070091995922
14,14_22,Focus,22,3,2.0,-11.483673602296752,-11.727544643963006,-11.24111329317676,-12.030601118876437,-12.11330990320526
14,14_22,Focus,22,4,2.5,-11.166207782556917,-11.633296366840602,-10.827470362975918,-11.780527586301458,-12.153822327181524
14,14_22,Focus,22,5,3.0,-11.099967139923635,-11.533386280116597,-10.904048401824543,-11.939840731780633,-12.216572793621303
14,14_22,Focus,22,6,3.5,-11.114176958007008,-11.61876741253582,-11.11599137960222,-11.817255458086604,-12.099219621066407
14,14_22,Focus,22,7,4.0,-11.01616818980082,-11.541122804560688,-10.862867597345057,-11.696980348250927,-12.02049576524392
14,14_22,Focus,22,8,4.5,-10.656579292998568,-11.301155886192488,-10.940254560015518,-11.74551489265009,-12.06986833998142
14,14_23,Focus,23,0,0.5,-11.0063902278718,-11.702314607652594,-10.983346031869845,-11.870467665579476,-11.975683531258348
14,14_23,Focus,23,1,1.0,-11.029365671320457,-11.676146255895135,-10.788002793975807,-11.965392717959956,-12.084532476043334
14,14_23,Focus,23,2,1.5,-10.927135844062178,-11.374933641983885,-10.70324344208783,-11.832990059764613,-11.977469976042256
14,14_23,Focus,23,3,2.0,-11.13497347372012,-11.432901595383523,-10.802451293029298,-11.830862368186613,-12.062319078345341
14,14_23,Focus,23,4,2.5,-11.06287997861918,-11.600357050540174,-10.821634582740806,-11.803307322743025,-12.04948276654279
14,14_23,Focus,23,5,3.0,-11.277522137421757,-11.767827932316404,-10.650032280005084,-11.929714300575363,-12.254253354509324
14,14_23,Focus,23,6,3.5,-10.972999647803384,-11.536423506390234,-10.719211968376106,-11.819458674104402,-12.188825853304282
14,14_23,Focus,23,7,4.0,-11.154064698574697,-11.746799120680999,-11.118623429515297,-11.874808924117431,-11.996429468096762
14,14_23,Focus,23,8,4.5,-11.168838404920134,-11.569804319357912,-10.960644611791125,-11.806044472078579,-11.863578734864154
14,14_24,Focus,24,0,0.5,-11.155141570600945,-11.576659482565118,-10.92963076064673,-11.612912195942856,-11.952156728573986
14,14_24,Focus,24,1,1.0,-11.100152219939636,-11.554126414337329,-10.96871379133232,-11.574193467576892,-11.89536488853141
14,14_24,Focus,24,2,1.5,-10.946720066516669,-11.490135491098568,-10.907353970547042,-11.615723764518199,-11.877524387573914
14,14_24,Focus,24,3,2.0,-10.737223495978876,-11.4908335150786,-11.135231070630269,-11.882543386583185,-12.017997063949808
14,14_24,Focus,24,4,2.5,-10.839772759360882,-11.4641141666362,-11.052861767445144,-11.968813882124511,-12.364788694736234
14,14_24,Focus,24,5,3.0,-11.149418679216861,-11.631215812857189,-11.409113908726395,-12.153261940865868,-12.697105474942738
14,14_24,Focus,24,6,3.5,-11.003259138659967,-11.52937439780234,-10.934837380686437,-11.874331284949044,-12.554636049117821
14,14_24,Focus,24,7,4.0,-10.972640401639648,-11.296405618931194,-10.748453146713283,-11.839443176756058,-12.199831335921312
14,14_24,Focus,24,8,4.5,-10.971290739545228,-11.493990031138846,-11.054745861026607,-11.919769982829195,-12.04644108233096
14,14_25,Focus,25,0,0.5,-11.361398918565511,-11.422528880579423,-10.801342928331227,-11.90307335508329,-12.121718128484302
14,14_25,Focus,25,1,1.0,-11.066835649529335,-11.595954188634789,-10.920877129159516,-11.85467348314464,-12.163983800492744
14,14_25,Focus,25,2,1.5,-11.565942263025255,-11.579800027467934,-10.911365804937304,-11.708822967817648,-12.135305351135472
14,14_25,Focus,25,3,2.0,-11.381117867436622,-11.645181696158012,-10.895166663263373,-11.853977193942413,-12.131187324165719
14,14_25,Focus,25,4,2.5,-11.003421559946073,-11.81775791277909,-10.81839274841344,-11.873857008944633,-12.068564002515563
14,14_25,Focus,25,5,3.0,-11.037641301423427,-11.702519873691738,-10.677495846082389,-11.81874053825965,-12.169619017984182
14,14_25,Focus,25,6,3.5,-11.110777583234237,-11.502685969709932,-10.654357096744192,-11.788893007834288,-12.043218640339346
14,14_25,Focus,25,7,4.0,-11.051158222595635,-11.813936623873488,-10.907554417966754,-11.860281185529303,-12.207426521517212
14,14_25,Focus,25,8,4.5,-11.56917184664749,-11.548257413899774,-10.795996814620663,-11.919801337499088,-12.232619999980447
14,14_26,Focus,26,0,0.5,-11.269973929486355,-11.74632085627374,-11.227616278887993,-11.941056048501745,-12.155120948982626
14,14_26,Focus,26,1,1.0,-11.168203396601486,-11.734177770266333,-11.056256769135782,-11.744420858455596,-12.036596174916689
14,14_26,Focus,26,2,1.5,-11.146234193987715,-11.082419429534326,-11.01740467417047,-11.846886513919763,-12.070533423776379
14,14_26,Focus,26,3,2.0,-11.24291760899536,-11.151323374512867,-11.02579982176488,-11.834217905703765,-12.072348460386142
14,14_26,Focus,26,4,2.5,-11.128367286808226,-11.510441358437056,-11.088318097479815,-11.742771107877656,-11.94732207968826
14,14_26,Focus,26,5,3.0,-11.143933995257305,-11.455107069627138,-10.975303017966908,-11.866504507233412,-11.986552001135106
14,14_26,Focus,26,6,3.5,-11.09454524897924,-11.5370277772952,-11.029251014672383,-11.435680696045726,-11.79929772003719
14,14_26,Focus,26,7,4.0,-11.024744513005961,-11.667961616055154,-11.232469854169354,-11.626255817132106,-11.75927268384562
14,14_26,Focus,26,8,4.5,-11.051279256567216,-11.921704394394467,-11.337791295288206,-11.70273866742251,-11.81018690958821
14,14_27,Focus,27,0,0.5,-11.214814981599362,-11.81776789604398,-11.339009779897722,-11.86121567891266,-11.90048489379857
14,14_27,Focus,27,1,1.0,-10.940775054845393,-11.211707921431149,-11.029457859440106,-11.569237933411696,-11.810560682671229
14,14_27,Focus,27,2,1.5,-11.384903005638922,-11.96368251017522,-11.223639165765647,-11.581743528459597,-11.732740743199058
14,14_27,Focus,27,3,2.0,-11.392092812132562,-11.50875540680453,-10.829026739486492,-11.665023757680764,-11.968739213695608
14,14_27,Focus,27,4,2.5,-11.048735518475844,-11.462912016550183,-10.674031178935875,-11.74534209480958,-12.05117360943905
14,14_27,Focus,27,5,3.0,-11.063541656793115,-11.662322150386712,-10.66287128301255,-11.89848469801746,-12.062338143111367
14,14_27,Focus,27,6,3.5,-11.365961082619249,-11.637647029049695,-10.983224940559774,-11.775922068322634,-11.926218079677954
14,14_27,Focus,27,7,4.0,-11.476612968362971,-11.842100404636279,-11.006755370897636,-11.83240755082212,-11.987420200908115
14,14_27,Focus,27,8,4.5,-11.24057978624755,-11.728888001985466,-11.25872781854078,-11.782044212315716,-12.015159191097705
14,14_28,MW,28,0,0.5,-11.296344376575288,-11.765544468652951,-10.852824489255958,-11.719510306461677,-11.590989367840859
14,14_28,MW,28,1,1.0,-11.072119532409708,-11.627310046929797,-10.927252202493403,-11.681328516320574,-11.76004830302995
14,14_28,MW,28,2,1.5,-11.288041986844332,-11.828341790238522,-11.02612327994091,-11.79308377496577,-11.800615780271611
14,14_28,MW,28,3,2.0,-11.076914022096659,-11.787108434896902,-11.094505603254053,-11.648073395850917,-11.507150591198972
14,14_28,MW,28,4,2.5,-10.957032213400351,-11.605329880100498,-11.124662797321264,-11.590733933303138,-11.661716103186034
14,14_28,MW,28,5,3.0,-11.220148048810614,-11.725348585594341,-11.043411622513794,-11.845449170087567,-11.677462524605277
14,14_28,MW,28,6,3.5,-10.931671608114547,-11.784104430332967,-10.962545533159272,-11.535431432297733,-11.577844769912641
14,14_28,MW,28,7,4.0,-11.252634199593075,-11.471784378604605,-10.845601695062422,-11.704234437655455,-11.429317237311917
14,14_29,MW,29,0,0.5,-11.201205942540229,-11.820073505693651,-11.129219008698952,-11.681748795730394,-11.558982573374923
14,14_29,MW,29,1,1.0,-11.231722706628792,-11.740696674254885,-11.120871743266221,-11.625485313633519,-11.726930732837001
14,14_29,MW,29,2,1.5,-11.039516130456851,-11.654258603618981,-11.205825096094129,-11.904194505542884,-12.146642678505154
14,14_29,MW,29,3,2.0,-10.70326815478096,-11.726015076657589,-10.876971830198269,-11.915724641682338,-12.060081600653124
14,14_29,MW,29,4,2.5,-11.122276721372494,-11.70905362152286,-11.243224368525121,-11.699847786880259,-11.678597581687503
14,14_29,MW,29,5,3.0,-10.95863769329639,-11.114695806291248,-11.164588832923851,-11.527998030505337,-11.650438000099625
14,14_29,MW,29,6,3.5,-11.273438239909908,-11.929005959766673,-11.30906662643365,-12.012102220404557,-12.042570557208796
14,14_29,MW,29,7,4.0,-11.024418096979476,-11.885988622882403,-10.920237215052936,-11.857134334878374,-12.209828010406968
14,14_30,Focus,30,0,0.5,-11.222756719392935,-11.677360123307906,-11.089207271718186,-11.926210943530732,-11.862678319622406
14,14_30,Focus,30,1,1.0,-11.237916364271953,-11.488350547755457,-10.805395237586172,-11.782624967999675,-11.837629955922084
14,14_30,Focus,30,2,1.5,-11.15421760495759,-11.80108713161972,-10.703350800128174,-11.755461800967172,-11.822159120889433
14,14_30,Focus,30,3,2.0,-11.260264393656122,-11.602779966915554,-11.151780647209796,-11.65077270039592,-11.911004354623623
14,14_30,Focus,30,4,2.5,-11.267685155602083,-11.758817348713887,-10.727656763235741,-11.695753678209499,-11.971872514278132
14,14_30,Focus,30,5,3.0,-11.349905962684428,-11.575722421446503,-10.73965627112275,-11.827278145491213,-12.37444212179147
14,14_30,Focus,30,6,3.5,-11.166850378159234,-11.724512042166696,-10.868696432345672,-11.84219232704381,-12.117651692697493
14,14_30,Focus,30,7,4.0,-10.929069583528392,-11.37940102446805,-11.055758194609941,-11.779740112784072,-11.950440197392895
