Feature,Importance
T4_Alpha_Abs,0.002462493933803831
T6_Alpha_Bursts,0.002458501467445898
Cz_Envelope_Sync,0.0024580535120759337
Fp2_Theta_CV,0.002456550434044157
T6_Theta_Abs,0.002452373800269638
T5_Alpha_Abs,0.0024513460159165047
C3_Theta_Var,0.002449719381371612
Fz_Delta_Abs,0.002446330248245983
Fp2_Alpha_Var,0.0024448938311639606
T4_Delta_Abs,0.002441147507516628
C4_Theta_Var,0.0024377182903532763
T3_Theta_Var,0.002430932854430133
T3_Alpha_Var,0.0024287438888840555
T4_Theta_Var,0.0024272840297108926
P4_Alpha_CV,0.0024272377430461204
F8_Alpha_Mean,0.0024249215731555716
C3_Alpha_CV,0.002419654320793095
Pz_Alpha_CV,0.0024188473284909597
Fp1_Alpha_Var,0.0024163975649764556
T6_Theta_CV,0.0024125273182423216
C4_Delta_Abs,0.00241126740206505
Fp1_Theta_Mean,0.002409853642490308
T5_Theta_Var,0.0024009821194611483
Fp1_Alpha_CV,0.002396927681611636
F7_Alpha_Var,0.002393218307130511
T6_Alpha_Abs,0.0023825811010817874
C3_Theta_Bursts,0.002376476853406511
Fp1_Theta_CV,0.0023756633546307524
Fz_Alpha_Abs,0.0023735834819949616
F3_Envelope_Sync,0.0023714694922362185
Cz_Alpha_Var,0.0023692697125207553
F8_Alpha_Abs,0.002368668805449984
P4_Theta_Var,0.0023685904798457337
T4_Theta_CV,0.0023684289013744687
P3_Theta_Var,0.002368351440911211
Fz_Theta_Abs,0.002366841013722918
T3_Alpha_CV,0.002356602293230973
F7_Theta_CV,0.0023554185801194123
T5_Alpha_CV,0.002352603133871425
T4_Alpha_Var,0.0023504848377141584
Cz_Theta_CV,0.002349994644122062
C3_Envelope_Sync,0.0023408840886020867
C4_Theta_CV,0.002339757593807256
O1_Theta_CV,0.0023391760734963476
Fp1_Alpha_Mean,0.002334427797831394
F8_Envelope_Sync,0.0023331326468719626
O1_Alpha_Abs,0.0023241213062819392
T4_Envelope_Sync,0.002323529515500182
F4_Theta_Mean,0.0023199871536543344
P4_Alpha_Bursts,0.0023078706471850513
Fz_Alpha_CV,0.0023071569871777747
T5_Envelope_Sync,0.002305503095013996
Fp2_Theta_Var,0.002294170174163679
O2_Alpha_Abs,0.002289735960015349
O1_Alpha_CV,0.0022883732555567977
F7_Alpha_Abs,0.0022844218058941184
C3_Alpha_Var,0.002283416684402759
O2_Alpha_Var,0.002282646421222087
Fp2_Theta_Mean,0.0022813528008753282
Fp2_Envelope_Sync,0.0022785538978648944
P4_Theta_CV,0.002275776966376287
C3_Theta_CV,0.0022750084458377042
F7_Delta_Abs,0.0022743203861792763
P3_Alpha_Abs,0.002271021909106591
F3_Alpha_Abs,0.0022683088089652313
O1_Alpha_Var,0.002268066553530484
Fz_Theta_Var,0.002265061864844057
Pz_Alpha_Abs,0.0022619355225350635
T4_Alpha_CV,0.0022608842638642407
O2_Theta_CV,0.002260012442487382
F7_Theta_Abs,0.002254015812818773
F7_Alpha_CV,0.0022529080864390903
F4_Theta_Var,0.002252582718151413
Fp2_Theta_Bursts,0.002249772430431263
P3_Alpha_CV,0.0022485499112310154
P3_Theta_CV,0.0022482082815844275
P3_Envelope_Sync,0.0022478370138730203
F8_Alpha_CV,0.0022478271169691748
Pz_Theta_CV,0.00224307692980427
Fp2_Alpha_CV,0.002237913486065632
O2_Alpha_CV,0.0022292441189529855
Cz_Alpha_Bursts,0.0022278529646755675
P4_Alpha_Var,0.002227357035940583
F8_Theta_CV,0.002221553138022155
F4_Alpha_Var,0.0022188290465138105
P3_Alpha_Bursts,0.0022143851500431456
F4_Alpha_CV,0.002212630907320274
Fz_Alpha_Bursts,0.0022116047391663807
Fz_Gamma_Rel,0.00220855918307511
F4_Alpha_Mean,0.002205186849200309
F4_Theta_CV,0.0021952507362042613
O2_Alpha_Bursts,0.0021902166874553275
F3_Alpha_Var,0.0021837434732865082
T5_Theta_CV,0.002178551795879515
Pz_Alpha_Var,0.002174336619356768
Pz_Theta_Bursts,0.002171355032595684
F8_Alpha_Var,0.00216405087077188
T5_Alpha_Var,0.002160747538276967
Fp2_Alpha_Abs,0.0021600004171343063
T5_Theta_Bursts,0.002148293129335015
Cz_Alpha_CV,0.0021476851562064604
P3_Alpha_Var,0.002141731294585751
F7_Theta_Bursts,0.002139537767824261
C4_Alpha_Bursts,0.0021394637659285444
P3_Theta_Bursts,0.0021284563155184832
Fp1_Alpha_Bursts,0.002120447228188732
F4_Alpha_Bursts,0.002118779978473316
Fz_Alpha_Var,0.0021117033949699963
F8_Alpha_Bursts,0.0021066603613709026
F3_Alpha_CV,0.002101494289592469
F7_Alpha_Bursts,0.0020986507999684687
O1_Alpha_Bursts,0.0020954625433303293
Fp1_Alpha_Abs,0.00208392425620031
Fz_Theta_CV,0.002081648942527657
T3_Theta_Bursts,0.0020781775266491462
O2_Theta_Bursts,0.002076594541339698
F8_Theta_Bursts,0.0020592661714694304
T6_Theta_Bursts,0.002056543938711822
O1_Theta_Bursts,0.002050109011131445
Fz_Theta_Bursts,0.002049812727821212
Cz_Theta_Bursts,0.002044673302978284
T5_Alpha_Bursts,0.0020421685951778107
F4_Alpha_Abs,0.0020361837701907185
T4_Theta_Bursts,0.002031304869235886
F3_Theta_Bursts,0.0020289370343916147
Fp1_Theta_Bursts,0.00202450243697424
F3_Alpha_Bursts,0.0020218632854003865
T4_Alpha_Bursts,0.0020069560921631754
C3_Alpha_Bursts,0.0019967930379139265
F4_Theta_Bursts,0.0019919459833208524
C4_Theta_Bursts,0.001988117129439703
Pz_Alpha_Bursts,0.0019657512241447674
Fp2_Alpha_Bursts,0.001961603236338075
T3_Alpha_Bursts,0.0019553449862953873
P4_Theta_Bursts,0.0019417210341483053
