Feature,Importance
C3_Alpha_Var,0.0025097220407189137
C4_Theta_CV,0.0025027088283254006
Fp1_Alpha_Var,0.0024974482427987136
F4_Theta_CV,0.002494320741286441
T4_Alpha_Var,0.002491727825821152
Fp2_Alpha_Var,0.002490541518222564
O1_Beta_Abs,0.0024883503459027134
F7_Delta_Abs,0.0024871149479164687
T5_Alpha_Abs,0.00248487099989481
T5_Theta_Abs,0.0024843341540687963
T5_Delta_Abs,0.002483240916795381
P4_Theta_Var,0.002481605395598068
T6_Beta_Rel,0.002476886228794282
Pz_Theta_CV,0.002476608425101237
P3_Theta_Bursts,0.002474224118720234
F8_Theta_Rel,0.00247265740817333
F8_Beta_Rel,0.0024725294445991897
Fz_Alpha_CV,0.002472233925258235
C3_Alpha_Abs,0.002472202503778552
Cz_Theta_CV,0.00247206821578595
T5_Alpha_Var,0.002464684866036675
Cz_Alpha_Abs,0.002463468650941739
Fz_Beta_Abs,0.0024591172268682185
T4_Theta_CV,0.002457161821453967
Fp1_Theta_Rel,0.002456861068010176
F3_Gamma_Rel,0.002456768618215356
C4_Delta_Abs,0.002453166874508493
Fz_Envelope_Sync,0.002451484187968421
Fp2_Theta_CV,0.00245023751752964
P3_Theta_CV,0.0024440808085186496
F3_Beta_Abs,0.002442502234558035
C4_Theta_Abs,0.002442497182618169
Pz_Gamma_Rel,0.002441990212501288
C4_Alpha_Var,0.0024400124931101743
T3_Envelope_Sync,0.002437189086314639
T5_Theta_Var,0.002433708614746152
F7_Alpha_Var,0.0024300478671276326
P4_Delta_Abs,0.0024298967232365
Pz_Gamma_Abs,0.002426129910541446
Fp2_Theta_Var,0.002425408663723671
O2_Alpha_CV,0.002424567789516469
T3_Theta_Abs,0.0024228758196833916
T3_Theta_Var,0.002418389609157657
C4_Alpha_Rel,0.0024177947766253977
O1_Envelope_Sync,0.002416667074302352
F3_Envelope_Sync,0.0024163625993948367
T6_Alpha_Abs,0.0024125645441328697
Pz_Delta_Abs,0.0024069686552635875
P3_Delta_Abs,0.0024010280681238056
Pz_Alpha_Mean,0.0023947550276963753
F7_Envelope_Sync,0.0023924569665175286
Pz_Alpha_Bursts,0.0023907477974262448
C3_Theta_Var,0.00238586851728775
C4_Alpha_CV,0.0023846042697698317
Cz_Alpha_Var,0.00238074466463877
T5_Theta_CV,0.0023756156039837005
F4_Theta_Var,0.0023751567597835705
Fp1_Alpha_CV,0.002369267898025226
O2_Alpha_Var,0.0023692003674066144
T5_Alpha_Bursts,0.00236623772083187
T5_Envelope_Sync,0.002364357649897717
C3_Theta_CV,0.0023626816978723924
T6_Alpha_Bursts,0.0023626687736571306
T3_Alpha_CV,0.0023624572088342638
Cz_Alpha_Bursts,0.0023606848320222827
C4_Envelope_Sync,0.002352752300719425
F7_Theta_Abs,0.0023497579656988144
Fp2_Alpha_Abs,0.0023471881455423343
P4_Alpha_Var,0.002345953213236687
O2_Alpha_Abs,0.002344773441680953
P4_Gamma_Abs,0.002344618222630388
T4_Envelope_Sync,0.002342149357316783
F8_Theta_CV,0.0023307861780288352
P3_Beta_Abs,0.002330446488609117
P4_Alpha_Abs,0.002328052755385553
Cz_Alpha_CV,0.00232734418031224
C3_Alpha_CV,0.0023252342884839835
C4_Theta_Var,0.0023227255839439096
F3_Alpha_Var,0.002309272664473187
T3_Alpha_Abs,0.002304609623160149
O1_Delta_Abs,0.002300935559075233
O2_Alpha_Bursts,0.002299792613029318
Fz_Delta_Abs,0.0022967687561197356
O2_Theta_CV,0.002290896552859185
F4_Alpha_CV,0.0022907665570043654
Fp2_Alpha_CV,0.002290728276922832
F7_Alpha_CV,0.0022869579082894324
F4_Envelope_Sync,0.0022837864394818237
Fz_Theta_CV,0.0022831807989686734
Fp1_Alpha_Abs,0.0022818272966755727
O1_Alpha_CV,0.0022791397990852883
P3_Envelope_Sync,0.0022770803585601468
Fz_Theta_Abs,0.002275373459317953
Fz_Alpha_Var,0.0022730578910654746
P3_Alpha_Var,0.002264198268053214
F8_Alpha_CV,0.002260190253515385
F4_Alpha_Bursts,0.0022531625001180077
Pz_Alpha_CV,0.002252583472079195
Pz_Theta_Bursts,0.002247879871281284
F7_Alpha_Abs,0.002247647069555414
F7_Theta_Var,0.002245169752183226
F4_Alpha_Mean,0.002242678532056446
Fp1_Theta_CV,0.0022419132567173075
O1_Alpha_Abs,0.0022354741535761764
F7_Theta_CV,0.0022326387506080253
T5_Alpha_CV,0.0022246819908980074
F7_Alpha_Bursts,0.0022239910045753373
C3_Theta_Bursts,0.002223853279619123
P3_Alpha_Abs,0.002213294092090715
P3_Alpha_CV,0.0022131471070474975
P4_Theta_Bursts,0.0022041108992320937
P3_Alpha_Bursts,0.0021999219341803542
Fz_Theta_Var,0.0021938567483061424
F3_Alpha_CV,0.0021830157971236604
O1_Theta_CV,0.0021829843254896897
T3_Theta_Bursts,0.0021818957497348446
Fz_Alpha_Abs,0.0021758830531690737
O1_Alpha_Var,0.0021682272694245846
Fz_Gamma_Rel,0.002161152695508853
Pz_Alpha_Abs,0.0021594923411580335
T3_Alpha_Bursts,0.0021576721557034443
T4_Alpha_Bursts,0.002157386516225027
Fp1_Theta_Bursts,0.0021571210864749723
F7_Theta_Rel,0.002149059763834374
F3_Alpha_Bursts,0.0021472172044964943
F3_Alpha_Abs,0.0021345354658683733
Pz_Alpha_Var,0.002131331282958104
Fz_Theta_Bursts,0.002128750902650709
