Subject,Session,Epoch_ID,Epoch_Index,State,Channel,Theta_RP,Alpha_RP,Beta_RP
23,1,23_ses-1_MW_epoch_0030,30,F,Fz,0.07808504992782522,0.5853965849989858,0.06810475453143759
23,1,23_ses-1_MW_epoch_0030,30,F,F4,0.07851201076831839,0.6367151842624275,0.1045302603479703
23,1,23_ses-1_MW_epoch_0030,30,F,F8,0.06435783797740767,0.5836017967734389,0.09934328686510654
23,1,23_ses-1_MW_epoch_0030,30,F,T3,0.13486664620799654,0.4199374339093872,0.14638992497291536
23,1,23_ses-1_MW_epoch_0030,30,F,C3,0.16122488989869002,0.639378771757185,0.1612962318930778
23,1,23_ses-1_MW_epoch_0030,30,F,Cz,0.1252907717142707,0.5888266812213954,0.16684708205451562
23,1,23_ses-1_MW_epoch_0030,30,F,C4,0.1545739485338677,0.5949170740694036,0.12238121291303879
23,1,23_ses-1_MW_epoch_0030,30,F,T4,0.11016679858422151,0.5263503684749538,0.12296255050575977
23,1,23_ses-1_MW_epoch_0030,30,F,T5,0.05191715490696199,0.6844656237846395,0.05614342746633487
23,1,23_ses-1_MW_epoch_0030,30,F,P3,0.07365500651547525,0.7516083165879425,0.08766495713897257
23,1,23_ses-1_MW_epoch_0030,30,F,Pz,0.07432896634109588,0.6317857872522515,0.1211008077430981
23,1,23_ses-1_MW_epoch_0030,30,F,P4,0.07638865777113718,0.3309869611653612,0.10177750374271849
23,1,23_ses-1_MW_epoch_0030,30,F,T6,0.08674001279855062,0.6534804211072914,0.07054806755745
23,1,23_ses-1_MW_epoch_0030,30,F,O1,0.06569957019250176,0.7907192748208856,0.05553370571131696
23,1,23_ses-1_MW_epoch_0030,30,F,O2,0.08682956553049918,0.7422178202957671,0.05001354094893294
23,1,23_ses-1_MW_epoch_0031,31,MW,FP1,0.1129297161369969,0.03867679566932224,0.07187883514106855
23,1,23_ses-1_MW_epoch_0031,31,MW,FP2,0.1649974184911947,0.05531930797947691,0.11899211285229812
23,1,23_ses-1_MW_epoch_0031,31,MW,F7,0.18340192309334735,0.060506143089979245,0.08028700644031478
23,1,23_ses-1_MW_epoch_0031,31,MW,F3,0.21101655835634497,0.07756301616121429,0.12170761692226649
23,1,23_ses-1_MW_epoch_0031,31,MW,Fz,0.09201464729680263,0.012509876344379616,0.029659404438596267
23,1,23_ses-1_MW_epoch_0031,31,MW,F4,0.27334598902159113,0.06576105182902735,0.1906140202807257
23,1,23_ses-1_MW_epoch_0031,31,MW,F8,0.1330289157091391,0.03437566038411187,0.07934579958172833
23,1,23_ses-1_MW_epoch_0031,31,MW,T3,0.16009289555773704,0.1067921632202224,0.1374590183956115
23,1,23_ses-1_MW_epoch_0031,31,MW,C3,0.16927565453516752,0.131232075897368,0.1676280259395256
23,1,23_ses-1_MW_epoch_0031,31,MW,Cz,0.25692461002484795,0.07187312846171572,0.16150118010866749
23,1,23_ses-1_MW_epoch_0031,31,MW,C4,0.1597942219095043,0.1022420043788148,0.13527410758380204
23,1,23_ses-1_MW_epoch_0031,31,MW,T4,0.14101968138050286,0.07063222277207765,0.08634606582795182
23,1,23_ses-1_MW_epoch_0031,31,MW,T5,0.1570041879680735,0.051010254298561715,0.07397632752785299
23,1,23_ses-1_MW_epoch_0031,31,MW,P3,0.17677158998537307,0.0870504366225266,0.1277399710456684
23,1,23_ses-1_MW_epoch_0031,31,MW,Pz,0.13873992946783342,0.09344217973098126,0.04886491314308503
23,1,23_ses-1_MW_epoch_0031,31,MW,P4,0.170429657282335,0.08277636547556455,0.09665785812066979
23,1,23_ses-1_MW_epoch_0031,31,MW,T6,0.15325233036900546,0.12354088042742413,0.09171513720904681
23,1,23_ses-1_MW_epoch_0031,31,MW,O1,0.16426697685116706,0.06491803579385301,0.1100791980350701
23,1,23_ses-1_MW_epoch_0031,31,MW,O2,0.15264351562624348,0.07113562434274855,0.12549762592933025
23,1,23_ses-1_MW_epoch_0032,32,MW,FP1,0.13637438410860414,0.06750504097842618,0.07844524690773008
23,1,23_ses-1_MW_epoch_0032,32,MW,FP2,0.10530219382822928,0.07057519965505858,0.08598333203610982
23,1,23_ses-1_MW_epoch_0032,32,MW,F7,0.21056249133042965,0.07930038257226768,0.08913702439496626
23,1,23_ses-1_MW_epoch_0032,32,MW,F3,0.19582409017148528,0.06774073202105739,0.07993932518720717
23,1,23_ses-1_MW_epoch_0032,32,MW,Fz,0.3476370771570783,0.08380302081472073,0.12081434230149064
23,1,23_ses-1_MW_epoch_0032,32,MW,F4,0.19178178641990648,0.05924118799602155,0.11746743781770422
23,1,23_ses-1_MW_epoch_0032,32,MW,F8,0.06466004908229239,0.0541599148254787,0.053754469677089904
23,1,23_ses-1_MW_epoch_0032,32,MW,T3,0.13763405432407363,0.07988505696200401,0.09078039697083294
23,1,23_ses-1_MW_epoch_0032,32,MW,C3,0.25272256537501864,0.1451012508743062,0.10975111827468928
23,1,23_ses-1_MW_epoch_0032,32,MW,Cz,0.3210670818690184,0.12542339964369675,0.0828574621620475
23,1,23_ses-1_MW_epoch_0032,32,MW,C4,0.12487619438470447,0.11575980121489018,0.16106340995900248
23,1,23_ses-1_MW_epoch_0032,32,MW,T4,0.24953462777211832,0.12154841482562433,0.10277570827867188
23,1,23_ses-1_MW_epoch_0032,32,MW,T5,0.11536652842764493,0.052728382764100426,0.07777705557883785
23,1,23_ses-1_MW_epoch_0032,32,MW,P3,0.13984802434479354,0.10533764180603229,0.13657779215996277
23,1,23_ses-1_MW_epoch_0032,32,MW,Pz,0.13401930304066323,0.1466517009755309,0.08971635664335516
23,1,23_ses-1_MW_epoch_0032,32,MW,P4,0.10393265590431792,0.08313384941124016,0.0780926908390911
23,1,23_ses-1_MW_epoch_0032,32,MW,T6,0.08281462909972112,0.03857536381455014,0.03461633773244518
23,1,23_ses-1_MW_epoch_0032,32,MW,O1,0.21294460072027116,0.143792318986719,0.10834081050106228
23,1,23_ses-1_MW_epoch_0032,32,MW,O2,0.24987669850157887,0.0993037401188781,0.06691569234086008
23,1,23_ses-1_MW_epoch_0033,33,F,FP1,0.09307589412590131,0.3040833209974541,0.1525318414144902
23,1,23_ses-1_MW_epoch_0033,33,F,FP2,0.10234770615253665,0.3249331894440606,0.18481915572047103
23,1,23_ses-1_MW_epoch_0033,33,F,F7,0.09676895605501042,0.2970521697617864,0.21078325169325207
23,1,23_ses-1_MW_epoch_0033,33,F,F3,0.09042585256155868,0.19211784723675956,0.1632763222194178
23,1,23_ses-1_MW_epoch_0033,33,F,Fz,0.08258568231081719,0.3571830168331342,0.2121547523643258
23,1,23_ses-1_MW_epoch_0033,33,F,F4,0.12510690454136908,0.41100598620423584,0.20103746945575268
23,1,23_ses-1_MW_epoch_0033,33,F,F8,0.10441294209566446,0.2027641425312808,0.1266693282708695
23,1,23_ses-1_MW_epoch_0033,33,F,T3,0.06687077513269693,0.3153403809856279,0.13233255429162136
23,1,23_ses-1_MW_epoch_0033,33,F,C3,0.05803393660156799,0.5378219760376765,0.18154086439068243
23,1,23_ses-1_MW_epoch_0033,33,F,Cz,0.04954863259738745,0.5873220273124672,0.14417635848996813
23,1,23_ses-1_MW_epoch_0033,33,F,C4,0.12024882918033665,0.4994574849791916,0.1014314685521498
23,1,23_ses-1_MW_epoch_0033,33,F,T4,0.11478720774498224,0.28205055708587373,0.2350176154167227
23,1,23_ses-1_MW_epoch_0033,33,F,T5,0.127552704314989,0.4183772446358005,0.08534762063107497
23,1,23_ses-1_MW_epoch_0033,33,F,P3,0.07847192725503906,0.24685305916051312,0.1886754472838054
23,1,23_ses-1_MW_epoch_0033,33,F,Pz,0.13288234722509507,0.2968211431283178,0.19201948958997886
23,1,23_ses-1_MW_epoch_0033,33,F,P4,0.13816849087368463,0.16219769824582422,0.09404028295086893
23,1,23_ses-1_MW_epoch_0033,33,F,T6,0.06260960319055581,0.38994946079178455,0.09861392865505356
23,1,23_ses-1_MW_epoch_0033,33,F,O1,0.047718954007569654,0.7212352482668177,0.07513422028673322
23,1,23_ses-1_MW_epoch_0033,33,F,O2,0.08605648106882424,0.4892499108478493,0.16423179357631615
23,1,23_ses-1_MW_epoch_0034,34,MW,FP1,0.18491382709312482,0.1881429249007043,0.11430187326980382
23,1,23_ses-1_MW_epoch_0034,34,MW,FP2,0.12898008688616555,0.1630751382341134,0.13778596360225157
23,1,23_ses-1_MW_epoch_0034,34,MW,F7,0.13581839751294175,0.1570845365270948,0.17426630956874814
23,1,23_ses-1_MW_epoch_0034,34,MW,F3,0.32061743050924146,0.16148911939162533,0.25219253005685605
23,1,23_ses-1_MW_epoch_0034,34,MW,Fz,0.24364132017520088,0.11615002655658624,0.19551306663868084
23,1,23_ses-1_MW_epoch_0034,34,MW,F4,0.18878534126389834,0.12642468312787655,0.2828293883086656
23,1,23_ses-1_MW_epoch_0034,34,MW,F8,0.1275922028716653,0.1758309115081687,0.17148390709118494
23,1,23_ses-1_MW_epoch_0034,34,MW,T3,0.10283324526399806,0.21347398980912974,0.12899215945630116
23,1,23_ses-1_MW_epoch_0034,34,MW,C3,0.11048472901719675,0.3541059617326307,0.1287684768042235
23,1,23_ses-1_MW_epoch_0034,34,MW,Cz,0.36392062487920257,0.23088454086482482,0.16896664433795583
23,1,23_ses-1_MW_epoch_0034,34,MW,C4,0.15520287487777576,0.18971073772605815,0.1747338326963605
23,1,23_ses-1_MW_epoch_0034,34,MW,T4,0.1454613822825491,0.183930037097722,0.10930198867535089
23,1,23_ses-1_MW_epoch_0034,34,MW,T5,0.12312816974817835,0.07473618586117976,0.09615921328838062
23,1,23_ses-1_MW_epoch_0034,34,MW,P3,0.12871646240679482,0.3643458339056631,0.1713822175637854
23,1,23_ses-1_MW_epoch_0034,34,MW,Pz,0.1601688357917316,0.17809420521097338,0.09856809001109006
23,1,23_ses-1_MW_epoch_0034,34,MW,P4,0.22267244965753713,0.14874101723341907,0.13465666614696467
23,1,23_ses-1_MW_epoch_0034,34,MW,T6,0.08510358392255256,0.23800786812252986,0.17762634588187587
23,1,23_ses-1_MW_epoch_0034,34,MW,O1,0.17843598154963258,0.24088732916436273,0.19518620466448383
23,1,23_ses-1_MW_epoch_0034,34,MW,O2,0.17422809712763343,0.3701201300320646,0.17578533322620332
23,1,23_ses-1_MW_epoch_0035,35,MW,FP1,0.15318600587521836,0.08383451278950037,0.09334982335171388
23,1,23_ses-1_MW_epoch_0035,35,MW,FP2,0.1863209972085567,0.08340915541566904,0.0838156969200294
23,1,23_ses-1_MW_epoch_0035,35,MW,F7,0.2724223675195956,0.06535847667898269,0.11410230618430234
23,1,23_ses-1_MW_epoch_0035,35,MW,F3,0.08445732717292456,0.05423404221720794,0.09318632320165002
23,1,23_ses-1_MW_epoch_0035,35,MW,Fz,0.1896894555469946,0.05647955591169936,0.1910312935060335
23,1,23_ses-1_MW_epoch_0035,35,MW,F4,0.23786728840047186,0.12305406024926244,0.18913434793249034
23,1,23_ses-1_MW_epoch_0035,35,MW,F8,0.12644400251051532,0.1298384259881126,0.13431065461120492
23,1,23_ses-1_MW_epoch_0035,35,MW,T3,0.16945343368836735,0.10421701570836256,0.09354670064518718
23,1,23_ses-1_MW_epoch_0035,35,MW,C3,0.26928372628796027,0.15026765258511326,0.19606285781383942
23,1,23_ses-1_MW_epoch_0035,35,MW,Cz,0.17347635796134234,0.11987460527844655,0.1152156305280853
23,1,23_ses-1_MW_epoch_0035,35,MW,C4,0.06970475748623485,0.07111554256465519,0.14613492877087683
23,1,23_ses-1_MW_epoch_0035,35,MW,T4,0.16583153434893208,0.21945509320928053,0.18838503920295546
23,1,23_ses-1_MW_epoch_0035,35,MW,T5,0.11970733849656535,0.18607416836704863,0.11020070586146499
23,1,23_ses-1_MW_epoch_0035,35,MW,P3,0.07810524056052624,0.12961589950089578,0.07892688056420355
23,1,23_ses-1_MW_epoch_0035,35,MW,Pz,0.13095354574308854,0.09637972947587911,0.09652406170796854
23,1,23_ses-1_MW_epoch_0035,35,MW,P4,0.2945592049197031,0.0605333601079429,0.07829228004088509
23,1,23_ses-1_MW_epoch_0035,35,MW,T6,0.16990137787566292,0.05036426020589323,0.07854691158873388
23,1,23_ses-1_MW_epoch_0035,35,MW,O1,0.23721601556345104,0.0961896376103959,0.13195569694458262
23,1,23_ses-1_MW_epoch_0035,35,MW,O2,0.20654610491870695,0.024061087069717716,0.07414570295855487
23,1,23_ses-1_MW_epoch_0036,36,MW,FP1,0.132063693459494,0.1914635157756961,0.1679370333278135
23,1,23_ses-1_MW_epoch_0036,36,MW,FP2,0.17137266397288406,0.30519706319434703,0.14487113645267471
23,1,23_ses-1_MW_epoch_0036,36,MW,F7,0.1472542980322802,0.1874806738606434,0.13169549349674495
23,1,23_ses-1_MW_epoch_0036,36,MW,F3,0.12188331631815705,0.42016601902931794,0.1447388912680097
23,1,23_ses-1_MW_epoch_0036,36,MW,Fz,0.0677014453093483,0.22445137333061316,0.15796482987726507
23,1,23_ses-1_MW_epoch_0036,36,MW,F4,0.09848551005190394,0.17970610514694596,0.09474575044343045
23,1,23_ses-1_MW_epoch_0036,36,MW,F8,0.15883513384866624,0.1687670333808332,0.12040301885984932
23,1,23_ses-1_MW_epoch_0036,36,MW,T3,0.14372241147055412,0.2032699303505038,0.10963495701375278
23,1,23_ses-1_MW_epoch_0036,36,MW,C3,0.08040313934561694,0.5559708284958824,0.10953892802591372
23,1,23_ses-1_MW_epoch_0036,36,MW,Cz,0.07239877921047333,0.6131388024710281,0.07906783911733084
23,1,23_ses-1_MW_epoch_0036,36,MW,C4,0.08335007657563766,0.6782664820264107,0.08550707293999217
23,1,23_ses-1_MW_epoch_0036,36,MW,T4,0.12462005762424241,0.23506308478771196,0.11553098696796038
23,1,23_ses-1_MW_epoch_0036,36,MW,T5,0.06689061861833007,0.3575459488141303,0.07085353270813464
23,1,23_ses-1_MW_epoch_0036,36,MW,P3,0.10523167995322866,0.45310690883809224,0.13143455513573285
23,1,23_ses-1_MW_epoch_0036,36,MW,Pz,0.14334169766086557,0.5287423249613921,0.08107713935365818
23,1,23_ses-1_MW_epoch_0036,36,MW,P4,0.2168599451148013,0.19009381364999853,0.07050517249672428
23,1,23_ses-1_MW_epoch_0036,36,MW,T6,0.07203312752879268,0.3329980243680408,0.07914214663689607
23,1,23_ses-1_MW_epoch_0036,36,MW,O1,0.035544698372889656,0.7381893998309809,0.09198875806434986
23,1,23_ses-1_MW_epoch_0036,36,MW,O2,0.09138776079284651,0.46065527981791077,0.12695593456125137
23,1,23_ses-1_MW_epoch_0037,37,F,FP1,0.11702735238546375,0.4314881867021694,0.11515761692920062
23,1,23_ses-1_MW_epoch_0037,37,F,FP2,0.14558488600450864,0.30106619628039677,0.08013610304408238
23,1,23_ses-1_MW_epoch_0037,37,F,F7,0.10892088329049875,0.3519810318376504,0.08339119290292316
23,1,23_ses-1_MW_epoch_0037,37,F,F3,0.13731807484240055,0.26192811992447107,0.1083320356610109
23,1,23_ses-1_MW_epoch_0037,37,F,Fz,0.10362886089161397,0.2357852420116816,0.12477262026663398
23,1,23_ses-1_MW_epoch_0037,37,F,F4,0.1786300232714016,0.2224150036472406,0.1757716475219489
23,1,23_ses-1_MW_epoch_0037,37,F,F8,0.19807977765641854,0.1463719549638774,0.08895702979240196
23,1,23_ses-1_MW_epoch_0037,37,F,T3,0.21248328589096674,0.15322141836800632,0.10393421755254321
23,1,23_ses-1_MW_epoch_0037,37,F,C3,0.20369303008999354,0.18839777929582469,0.16354983719344096
23,1,23_ses-1_MW_epoch_0037,37,F,Cz,0.16013984734014478,0.2493738001798063,0.1266448335725311
23,1,23_ses-1_MW_epoch_0037,37,F,C4,0.1410143585105586,0.08369613105190425,0.15879700670991873
23,1,23_ses-1_MW_epoch_0037,37,F,T4,0.08552963624149512,0.14165962156786424,0.19106849112935534
23,1,23_ses-1_MW_epoch_0037,37,F,T5,0.20843513515176004,0.22041967920389058,0.156391457919589
23,1,23_ses-1_MW_epoch_0037,37,F,P3,0.24130712604948668,0.2669713692579621,0.12277974944621309
23,1,23_ses-1_MW_epoch_0037,37,F,Pz,0.13725819289261557,0.14064838155940237,0.10290798402190536
23,1,23_ses-1_MW_epoch_0037,37,F,P4,0.10543398907966325,0.13300467597680748,0.062264139055591666
23,1,23_ses-1_MW_epoch_0037,37,F,T6,0.058188637996342246,0.18740999384939272,0.04641802665214962
23,1,23_ses-1_MW_epoch_0037,37,F,O1,0.07672605576460569,0.4400886197545632,0.07349799385572883
23,1,23_ses-1_MW_epoch_0037,37,F,O2,0.09009312924806254,0.43818273236124977,0.10680542092876168
23,1,23_ses-1_MW_epoch_0038,38,F,FP1,0.29495302912163596,0.15577863564937378,0.16971153464600777
23,1,23_ses-1_MW_epoch_0038,38,F,FP2,0.20305962561838753,0.09793215767798967,0.20771295686641258
23,1,23_ses-1_MW_epoch_0038,38,F,F7,0.20905809348020363,0.18228418128387577,0.19292729778882983
23,1,23_ses-1_MW_epoch_0038,38,F,F3,0.27286123008533564,0.1066140708406302,0.22547979495865753
23,1,23_ses-1_MW_epoch_0038,38,F,Fz,0.3051483643580326,0.13841090516463916,0.25176254668801246
23,1,23_ses-1_MW_epoch_0038,38,F,F4,0.13999313503211552,0.1000041421954459,0.23337203972837656
23,1,23_ses-1_MW_epoch_0038,38,F,F8,0.15597202153980852,0.08433387569260709,0.1222326822640346
23,1,23_ses-1_MW_epoch_0038,38,F,T3,0.1117183828003907,0.16064160394897553,0.1456462166210224
23,1,23_ses-1_MW_epoch_0038,38,F,C3,0.1439589150578434,0.18290014221142026,0.1299986131448192
23,1,23_ses-1_MW_epoch_0038,38,F,Cz,0.11573014741263817,0.1246203927356265,0.09429212560879516
23,1,23_ses-1_MW_epoch_0038,38,F,C4,0.08696858056543981,0.11934222930217683,0.19658918967598554
23,1,23_ses-1_MW_epoch_0038,38,F,T4,0.17125363797010162,0.16732278238850395,0.2133556192941131
23,1,23_ses-1_MW_epoch_0038,38,F,T5,0.05901246050364444,0.05148462946075702,0.08358980559855843
23,1,23_ses-1_MW_epoch_0038,38,F,P3,0.19007193072986248,0.09796929588968475,0.1900413596403008
23,1,23_ses-1_MW_epoch_0038,38,F,Pz,0.1258542243144337,0.17052164679242462,0.13272637452687228
23,1,23_ses-1_MW_epoch_0038,38,F,P4,0.10427875719742406,0.11943512825485118,0.0972032396972646
23,1,23_ses-1_MW_epoch_0038,38,F,T6,0.15359718328217667,0.31864103407638955,0.1471744109320219
23,1,23_ses-1_MW_epoch_0038,38,F,O1,0.18580133980774685,0.1627305992074036,0.10687681545181547
23,1,23_ses-1_MW_epoch_0038,38,F,O2,0.16843653882913068,0.19923282556992217,0.1221351800786365
23,1,23_ses-1_MW_epoch_0039,39,MW,FP1,0.15722403248891706,0.3534749020024339,0.10878363154290611
23,1,23_ses-1_MW_epoch_0039,39,MW,FP2,0.13336107380901507,0.38955522856728453,0.14354690023990757
23,1,23_ses-1_MW_epoch_0039,39,MW,F7,0.14956814421271408,0.36193108824705505,0.10373976237317427
23,1,23_ses-1_MW_epoch_0039,39,MW,F3,0.1546532215121117,0.3220959191236443,0.166054999391482
23,1,23_ses-1_MW_epoch_0039,39,MW,Fz,0.14700853596078442,0.20678421378062783,0.10731725717021218
23,1,23_ses-1_MW_epoch_0039,39,MW,F4,0.227383989807046,0.27221980947520336,0.18637907320695218
23,1,23_ses-1_MW_epoch_0039,39,MW,F8,0.18714469454890956,0.2757734251670292,0.20074029753586528
23,1,23_ses-1_MW_epoch_0039,39,MW,T3,0.2656244743860189,0.13943684632884404,0.09918878773501776
23,1,23_ses-1_MW_epoch_0039,39,MW,C3,0.17893286184267365,0.3959398925492339,0.10429214722877747
23,1,23_ses-1_MW_epoch_0039,39,MW,Cz,0.2404068579012893,0.33237475449897386,0.16616640229608548
23,1,23_ses-1_MW_epoch_0039,39,MW,C4,0.14075874620172824,0.1564838360651552,0.17584057306732578
23,1,23_ses-1_MW_epoch_0039,39,MW,T4,0.21256342531914013,0.20192050542106244,0.14732706382330943
23,1,23_ses-1_MW_epoch_0039,39,MW,T5,0.08042677944623804,0.18237375057240288,0.13021972596715653
23,1,23_ses-1_MW_epoch_0039,39,MW,P3,0.19666502666813335,0.33109695359886326,0.1357918310299347
23,1,23_ses-1_MW_epoch_0039,39,MW,Pz,0.08112127082352084,0.5826923416369697,0.08423976920699276
23,1,23_ses-1_MW_epoch_0039,39,MW,P4,0.21807351848323217,0.22135322520425754,0.121959027039794
23,1,23_ses-1_MW_epoch_0039,39,MW,T6,0.15202630494838804,0.157772863882816,0.05429192560559284
23,1,23_ses-1_MW_epoch_0039,39,MW,O1,0.22320090477574317,0.37110206515837973,0.09051207016976573
23,1,23_ses-1_MW_epoch_0039,39,MW,O2,0.17385015074656127,0.3645096158466419,0.08716399000961818
24,1,24_ses-1_MW_epoch_0000,0,F,FP1,0.054989269356008216,0.5225947232504005,0.0831697470669638
24,1,24_ses-1_MW_epoch_0000,0,F,FP2,0.05331386955007719,0.4377399047554984,0.07024875219648458
24,1,24_ses-1_MW_epoch_0000,0,F,F7,0.12571028138806792,0.44695233292993475,0.09084849072510906
24,1,24_ses-1_MW_epoch_0000,0,F,F3,0.08531901179686924,0.6349467943823517,0.09791037034187716
24,1,24_ses-1_MW_epoch_0000,0,F,Fz,0.05556282861333436,0.6578042552725023,0.10317037636402371
24,1,24_ses-1_MW_epoch_0000,0,F,F4,0.11929014838254805,0.45493584109323204,0.07824441720973531
24,1,24_ses-1_MW_epoch_0000,0,F,F8,0.06001606163778854,0.4022158012520849,0.09087891734977648
24,1,24_ses-1_MW_epoch_0000,0,F,T3,0.10367882941197004,0.5305271251995569,0.14203655738015755
24,1,24_ses-1_MW_epoch_0000,0,F,C3,0.08103080041327293,0.6497913659370274,0.10264796030083924
24,1,24_ses-1_MW_epoch_0000,0,F,Cz,0.1606145816602707,0.541351578298102,0.15705717545886722
24,1,24_ses-1_MW_epoch_0000,0,F,C4,0.1327940224943426,0.38725862276964806,0.18229664153249517
24,1,24_ses-1_MW_epoch_0000,0,F,T4,0.16951832332243333,0.4257929837554682,0.10288406034298023
24,1,24_ses-1_MW_epoch_0000,0,F,T5,0.05376093197220517,0.6528238479682605,0.12564028413802067
24,1,24_ses-1_MW_epoch_0000,0,F,P3,0.08066898058520598,0.5864338933632778,0.11259674750412918
24,1,24_ses-1_MW_epoch_0000,0,F,Pz,0.05846841628559238,0.6283429775939964,0.11624827232581846
24,1,24_ses-1_MW_epoch_0000,0,F,P4,0.03304854312507908,0.5940494408712981,0.11203217689571189
24,1,24_ses-1_MW_epoch_0000,0,F,T6,0.0837860759180219,0.6160395689609757,0.07983915260529294
24,1,24_ses-1_MW_epoch_0000,0,F,O1,0.053272554715098834,0.7687161244857912,0.10813655747603282
24,1,24_ses-1_MW_epoch_0000,0,F,O2,0.03686342491181948,0.8430351112315129,0.06231016922741596
24,1,24_ses-1_MW_epoch_0001,1,F,FP1,0.31294844926077353,0.23889445018545696,0.09723564313235819
24,1,24_ses-1_MW_epoch_0001,1,F,FP2,0.41271827209721346,0.21217627233651237,0.09686998823197271
24,1,24_ses-1_MW_epoch_0001,1,F,F7,0.2524221775887119,0.16494870427637104,0.05844989131803468
24,1,24_ses-1_MW_epoch_0001,1,F,F3,0.3537874622031263,0.2255040378664004,0.06363933798301033
24,1,24_ses-1_MW_epoch_0001,1,F,Fz,0.3540815618955224,0.27356237327597605,0.06074082539545495
24,1,24_ses-1_MW_epoch_0001,1,F,F4,0.4278993448212773,0.1983060399742352,0.09265480997075726
24,1,24_ses-1_MW_epoch_0001,1,F,F8,0.17334155376441962,0.13427179892203406,0.07090423897261892
24,1,24_ses-1_MW_epoch_0001,1,F,T3,0.13527004906175513,0.2174872768731239,0.18440470544652063
24,1,24_ses-1_MW_epoch_0001,1,F,C3,0.14594394631482166,0.4173577536518662,0.17201199260001332
24,1,24_ses-1_MW_epoch_0001,1,F,Cz,0.21920413200314393,0.5149084925039273,0.07444236156165843
24,1,24_ses-1_MW_epoch_0001,1,F,C4,0.15636362103014775,0.3855417574178238,0.13448281028394352
24,1,24_ses-1_MW_epoch_0001,1,F,T4,0.17737904287174205,0.17521641872701066,0.09574637891492299
24,1,24_ses-1_MW_epoch_0001,1,F,T5,0.08133383102466657,0.46725580495567115,0.15585670514166067
24,1,24_ses-1_MW_epoch_0001,1,F,P3,0.21744328129498708,0.3465475588160017,0.13176595491536133
24,1,24_ses-1_MW_epoch_0001,1,F,Pz,0.19727930632556123,0.6319027631744065,0.04210001754528094
24,1,24_ses-1_MW_epoch_0001,1,F,P4,0.16178256222284232,0.5074341512039087,0.07721208466247263
24,1,24_ses-1_MW_epoch_0001,1,F,T6,0.1226188053162971,0.568048002673277,0.07572868562173188
24,1,24_ses-1_MW_epoch_0001,1,F,O1,0.11409197065997766,0.6524475806369373,0.07142827080724355
24,1,24_ses-1_MW_epoch_0001,1,F,O2,0.0905611976447291,0.6963981116200071,0.058200355953876654
24,1,24_ses-1_MW_epoch_0002,2,F,FP1,0.2906154418069428,0.1844653238645244,0.07603323979306713
24,1,24_ses-1_MW_epoch_0002,2,F,FP2,0.21779656541964482,0.16694478170891244,0.07796976656178058
24,1,24_ses-1_MW_epoch_0002,2,F,F7,0.08012821565981552,0.06934965277753852,0.040089876640268765
24,1,24_ses-1_MW_epoch_0002,2,F,F3,0.30637524582928566,0.2590022177300806,0.1673480332199619
24,1,24_ses-1_MW_epoch_0002,2,F,Fz,0.44394727863983496,0.2805814928702961,0.10308954470119987
24,1,24_ses-1_MW_epoch_0002,2,F,F4,0.4661077431713409,0.22224934560781842,0.09494499705735303
24,1,24_ses-1_MW_epoch_0002,2,F,F8,0.16851691896626217,0.06422541489520327,0.06787074989685012
24,1,24_ses-1_MW_epoch_0002,2,F,T3,0.1598970766837431,0.19977137170597614,0.15365692500242992
24,1,24_ses-1_MW_epoch_0002,2,F,C3,0.10544941200822738,0.46719647441244005,0.13899771058967458
24,1,24_ses-1_MW_epoch_0002,2,F,Cz,0.3028953107449265,0.26252962468666236,0.12500200625341484
24,1,24_ses-1_MW_epoch_0002,2,F,C4,0.10554348724744858,0.49265170384010876,0.1365885384011225
24,1,24_ses-1_MW_epoch_0002,2,F,T4,0.163022016963909,0.2170093708888857,0.07935572597708225
24,1,24_ses-1_MW_epoch_0002,2,F,T5,0.18534790165126974,0.3118862448658349,0.11372886163332084
24,1,24_ses-1_MW_epoch_0002,2,F,P3,0.14670220158758288,0.37595077297072654,0.11136969903249565
24,1,24_ses-1_MW_epoch_0002,2,F,Pz,0.23525072391021595,0.16010367345508061,0.1703228010196697
24,1,24_ses-1_MW_epoch_0002,2,F,P4,0.08454755839971416,0.5049885083012547,0.0768712344715445
24,1,24_ses-1_MW_epoch_0002,2,F,T6,0.09105380593807763,0.6424673517371187,0.06052038015745545
24,1,24_ses-1_MW_epoch_0002,2,F,O1,0.25455787839166427,0.3922329423503444,0.1537923144168367
24,1,24_ses-1_MW_epoch_0002,2,F,O2,0.10419574366957564,0.6747176251128671,0.08180750918243956
24,1,24_ses-1_MW_epoch_0003,3,F,FP1,0.09940888810187458,0.05867604508372136,0.04558741030422052
24,1,24_ses-1_MW_epoch_0003,3,F,FP2,0.2666018963085527,0.06576134545893696,0.04972310788880675
24,1,24_ses-1_MW_epoch_0003,3,F,F7,0.22413472992038133,0.17260132640189169,0.11950782068327014
24,1,24_ses-1_MW_epoch_0003,3,F,F3,0.29188501498528174,0.13369994161963322,0.1248084145613071
24,1,24_ses-1_MW_epoch_0003,3,F,Fz,0.3845407431715676,0.1448806904534699,0.09801771567629139
24,1,24_ses-1_MW_epoch_0003,3,F,F4,0.19034887545029022,0.05900531151250408,0.05278076361270502
24,1,24_ses-1_MW_epoch_0003,3,F,F8,0.19823631359553798,0.09247827420148308,0.06027954100595886
